token,side,open_date,close_date,open_price,close_price,effective_open,effective_close,position_size,return,fees,pnl_eur_no_funding,funding,pnl_eur
FARTCOIN,SHORT,2025-08-06,2025-09-05,0.95504,0.74793,0.95408496,0.7486779299999999,5.0,0.2152921790109762,0.0045,1.071960895054881,0.09034085603989607,1.162301751094777
MEME,SHORT,2025-08-06,2025-09-05,0.001687,0.002501,0.001685313,0.002503501,5.0,-0.48548133195436105,0.0045,-2.4319066597718053,0.0324832080245628,-2.3994234517472424
ATOM,LONG,2025-08-07,2025-09-06,4.392,4.3578,4.396392,4.3534422,5.0,-0.009769329031624047,0.0045,-0.05334664515812023,0.03421095379597634,-0.019135691362143888
SNX,LONG,2025-08-07,2025-09-06,0.61452,0.65509,0.6151345199999999,0.65443491,5.0,0.0638890985991163,0.0045,0.3149454929955815,0.04899314476969201,0.3639386377652735
BNB,LONG,2025-08-07,2025-09-06,780.42,857.33,781.2004199999999,856.47267,5.0,0.09635459489384313,0.0045,0.4772729744692156,0.040994279240831696,0.5182672537100473
OMNI,SHORT,2025-08-07,2025-09-06,4.7654,3.2423,4.7606345999999995,3.2455423,5.0,0.3182542722350503,0.0045,1.5867713611752516,-0.2876165472708093,1.2991548139044422
KAITO,SHORT,2025-08-07,2025-09-06,1.1405,0.98619,1.1393595,0.9871761899999999,5.0,0.13356917636619536,0.0045,0.6633458818309769,0.02499695737738176,0.6883428392083586
GRIFFAIN,SHORT,2025-08-07,2025-09-06,0.037017,0.033069,0.036979983,0.033102069,5.0,0.1048652185697328,0.0045,0.519826092848664,0.07097676028563885,0.5908028531343028
INJ,LONG,2025-08-08,2025-09-07,14.259,12.969,14.273259,12.956031,5.0,-0.09228642176254212,0.0045,-0.4659321088127106,0.04619636044907474,-0.4197357483636358
NEAR,LONG,2025-08-08,2025-09-07,2.7224,2.4602,2.7251223999999996,2.4577398,5.0,-0.09811764785317514,0.0045,-0.4950882392658757,0.04566375500929794,-0.44942448425657777
DOT,LONG,2025-08-08,2025-09-07,3.986,3.9885,3.9899859999999996,3.9845115,5.0,-0.0013720599520899584,0.0045,-0.01136029976044979,0.03924405411500191,0.02788375435455212
VINE,SHORT,2025-08-08,2025-09-07,0.067022,0.064632,0.066954978,0.06469663199999999,5.0,0.0337293218138315,0.0045,0.1641466090691575,0.04725544594182378,0.2114020550109813
