token,side,open_date,close_date,open_price,close_price,effective_open,effective_close,position_size,return,fees,pnl_eur_no_funding,funding,pnl_eur,liquidated,liquidation_date,liq_price,worst_price,pnl_eur_clean,equity
MOVE,SHORT,2025-07-10 00:00:00+00:00,2025-08-09 00:00:00+00:00,0.14942,0.14257,0.1492705799999999,0.1427125699999999,10.0,0.0439337074994952,0.009,0.4303370749949524,-0.3512082279491378,0.0791288470458145,False,,0.2239058699999998,0.18156,0.0791288470458145,-97.78628552752276
MOVE,SHORT,2025-07-11 00:00:00+00:00,2025-08-10 00:00:00+00:00,0.15505,0.14112,0.15489495,0.14126112,10.0,0.0880198482907287,0.009,0.8711984829072873,-0.2789486732189138,0.5922498096883735,False,,0.232342425,0.18156,0.5922498096883735,-97.1940357178344
ZEREBRO,SHORT,2025-07-11 00:00:00+00:00,2025-08-10 00:00:00+00:00,0.033635,0.03105,0.033601365,0.03108105,10.0,0.0750063278679304,0.009,0.7410632786793042,0.2453695470532521,0.9864328257325564,False,,0.0504020475,0.033692,0.9864328257325564,-96.20760289210185
GMX,SHORT,2025-07-11 00:00:00+00:00,2025-08-10 00:00:00+00:00,13.377,18.138,13.363623,18.156138,10.0,-0.3586239300525013,0.009,-3.595239300525013,0.020099596028562,-3.575139704496451,False,,20.0454345,16.459,-3.575139704496451,-99.7827425965983
GALA,LONG,2025-07-11 00:00:00+00:00,2025-08-10 00:00:00+00:00,0.017843,0.017893,0.0178608429999999,0.0178751069999999,10.0,0.0007986185198537,0.009,-0.0010138148014626,0.0934561243809713,0.0924423095795086,False,,0.0089304214999999,0.014495,0.0924423095795086,-99.69030028701879
ALGO,LONG,2025-07-11 00:00:00+00:00,2025-08-10 00:00:00+00:00,0.22841,0.26688,0.22863841,0.26661312,10.0,0.1660906844129995,0.009,1.6519068441299956,0.1148352948159497,1.7667421389459452,False,,0.114319205,0.21757,1.7667421389459452,-97.92355814807284
SUI,LONG,2025-07-11 00:00:00+00:00,2025-08-10 00:00:00+00:00,3.5178,3.8934,3.5213177999999994,3.8895066,10.0,0.1045599462792029,0.009,1.036599462792029,0.2253991737729835,1.2619986365650124,False,,1.7606588999999997,3.3149,1.2619986365650124,-96.66155951150783
ALGO,LONG,2025-07-12 00:00:00+00:00,2025-08-11 00:00:00+00:00,0.21757,0.2566,0.2177875699999999,0.2563434,10.0,0.177034116318025,0.009,1.7613411631802502,0.1222985411030115,1.8836397042832616,False,,0.1088937849999999,0.21757,1.8836397042832616,-94.77791980722458
DOT,LONG,2025-07-12 00:00:00+00:00,2025-08-11 00:00:00+00:00,3.8977,3.9094,3.901597699999999,3.9054906,10.0,0.000997770733769,0.009,0.0009777073376907,0.1388324205005811,0.1398101278382718,False,,1.9507988499999995,3.4795,0.1398101278382718,-94.6381096793863
HYPE,LONG,2025-07-12 00:00:00+00:00,2025-08-11 00:00:00+00:00,46.691,43.761,46.737691,43.717239,10.0,-0.0646256144746217,0.009,-0.6552561447462176,0.1964640563627972,-0.4587920883834204,False,,23.3688455,36.066,-0.4587920883834204,-95.09690176776972
MOVE,SHORT,2025-07-12 00:00:00+00:00,2025-08-11 00:00:00+00:00,0.14893,0.14007,0.14878107,0.14021007,10.0,0.0576081352284939,0.009,0.5670813522849394,-0.260744952287344,0.3063363999975953,False,,0.223171605,0.18156,0.3063363999975953,-94.79056536777213
ANIME,SHORT,2025-07-12 00:00:00+00:00,2025-08-11 00:00:00+00:00,0.017779,0.017547,0.017761221,0.017564547,10.0,0.0110732252022538,0.009,0.1017322520225388,0.1375905303258711,0.2393227823484099,False,,0.0266418315,0.021401,0.2393227823484099,-94.55124258542372
SYRUP,SHORT,2025-07-12 00:00:00+00:00,2025-08-11 00:00:00+00:00,0.5009,0.50072,0.5003991,0.50122072,10.0,-0.0016419294119433,0.009,-0.0254192941194332,-0.0402397378029057,-0.0656590319223389,False,,0.7505986499999999,0.56999,-0.0656590319223389,-94.61690161734606
IP,SHORT,2025-07-13 00:00:00+00:00,2025-08-12 00:00:00+00:00,4.239,5.8207,4.234761,5.8265207,10.0,-0.375879465216573,0.009,-3.76779465216573,0.1134063808889332,-3.654388271276797,True,2025-08-08 19:00:00+00:00,6.3521415,6.8545,-10.0,-104.61690161734606
HYPE,LONG,2025-07-13 00:00:00+00:00,2025-08-12 00:00:00+00:00,49.031,44.403,49.08003099999999,44.358597,10.0,-0.0961986759951312,0.009,-0.970986759951312,0.1837560873825447,-0.7872306725687674,False,,24.540015499999996,36.066,-0.7872306725687674,-105.40413228991483
SAND,LONG,2025-07-13 00:00:00+00:00,2025-08-12 00:00:00+00:00,0.31734,0.30039,0.3176573399999999,0.30008961,10.0,-0.0553040266596702,0.009,-0.5620402665967029,0.1161489653828241,-0.4458913012138787,False,,0.1588286699999999,0.25558,-0.4458913012138787,-105.8500235911287
ALGO,LONG,2025-07-13 00:00:00+00:00,2025-08-12 00:00:00+00:00,0.26345,0.27455,0.26371345,0.27427545,10.0,0.0400510478324105,0.009,0.3915104783241058,0.1015199578609661,0.4930304361850719,False,,0.131856725,0.22561,0.4930304361850719,-105.35699315494364
ALT,SHORT,2025-07-13 00:00:00+00:00,2025-08-12 00:00:00+00:00,0.035979,0.038211,0.035943021,0.038249211,10.0,-0.0641623863503293,0.009,-0.6506238635032932,0.0643385931707298,-0.5862852703325633,False,,0.0539145315,0.039755,-0.5862852703325633,-105.9432784252762
W,SHORT,2025-07-13 00:00:00+00:00,2025-08-12 00:00:00+00:00,0.08066,0.08879,0.08057934,0.0888787899999999,10.0,-0.1029972447031706,0.009,-1.0389724470317063,0.053553554078502,-0.9854188929532044,False,,0.12086901,0.09644,-0.9854188929532044,-106.92869731822941
INIT,SHORT,2025-07-14 00:00:00+00:00,2025-08-13 00:00:00+00:00,0.49471,0.47563,0.49421529,0.4761056299999999,10.0,0.0366432612799171,0.009,0.3574326127991715,0.1451057765645211,0.5025383893636927,False,,0.7413229349999999,0.57331,0.5025383893636927,-106.42615892886572
MOVE,SHORT,2025-07-14 00:00:00+00:00,2025-08-13 00:00:00+00:00,0.14722,0.14616,0.14707278,0.14630616,10.0,0.0052125213108774,0.009,0.0431252131087748,-0.2532660223562103,-0.2101408092474355,False,,0.2206091699999999,0.18156,-0.2101408092474355,-106.63629973811315
OMNI,SHORT,2025-07-14 00:00:00+00:00,2025-08-13 00:00:00+00:00,2.7707,4.3461,2.7679293,4.350446099999999,10.0,-0.5717331002637962,0.009,-5.726331002637963,-3.5393714718114735,-9.265702474449435,True,2025-07-29 19:00:00+00:00,4.15189395,4.9867,-10.0,-116.63629973811315
HYPE,LONG,2025-07-14 00:00:00+00:00,2025-08-13 00:00:00+00:00,46.95,47.887,46.99695,47.839113,10.0,0.0179195245648919,0.009,0.1701952456489196,0.1908755655246351,0.3610708111735548,False,,23.498475,36.066,0.3610708111735548,-116.2752289269396
RENDER,LONG,2025-07-14 00:00:00+00:00,2025-08-13 00:00:00+00:00,3.7326,4.2012,3.7363326,4.1969988,10.0,0.1232936810818181,0.009,1.2239368108181814,0.1498740547798127,1.373810865597994,False,,1.8681663,3.3854,1.373810865597994,-114.90141806134162
BTC,LONG,2025-07-14 00:00:00+00:00,2025-08-13 00:00:00+00:00,120065.0,122859.0,120185.065,122736.141,10.0,0.021226231395723,0.009,0.2032623139572305,0.1468120208120534,0.3500743347692839,False,,60092.5325,112165.0,0.3500743347692839,-114.55134372657233
MOVE,SHORT,2025-07-15 00:00:00+00:00,2025-08-14 00:00:00+00:00,0.14644,0.13421,0.14629356,0.13434421,10.0,0.0816806290037647,0.009,0.8078062900376474,-0.2514225866538486,0.5563837033837987,False,,0.2194403399999999,0.18156,0.5563837033837987,-113.99496002318853
INIT,SHORT,2025-07-15 00:00:00+00:00,2025-08-14 00:00:00+00:00,0.47842,0.42062,0.47794158,0.4210406199999999,10.0,0.1190542157893023,0.009,1.1815421578930234,0.1519504899746533,1.3334926478676767,False,,0.71691237,0.57331,1.3334926478676767,-112.66146737532085
SYRUP,SHORT,2025-07-15 00:00:00+00:00,2025-08-14 00:00:00+00:00,0.44026,0.42672,0.4398197399999999,0.4271467199999999,10.0,0.0288141228040379,0.009,0.2791412280403793,-0.0834522594646161,0.1956889685757632,False,,0.6597296099999999,0.56999,0.1956889685757632,-112.46577840674509
SUI,LONG,2025-07-15 00:00:00+00:00,2025-08-14 00:00:00+00:00,3.9691,3.7314,3.9730691,3.7276686,10.0,-0.0617659783465632,0.009,-0.6266597834656329,0.19916699298872,-0.4274927904769129,False,,1.98653455,3.3149,-0.4274927904769129,-112.893271197222
BTC,LONG,2025-07-15 00:00:00+00:00,2025-08-14 00:00:00+00:00,116473.0,118014.0,116589.47299999998,117895.986,10.0,0.011206097483604,0.009,0.1030609748360403,0.1478049223271813,0.2508658971632216,False,,58294.73649999999,112165.0,0.2508658971632216,-112.64240530005878
RENDER,LONG,2025-07-15 00:00:00+00:00,2025-08-14 00:00:00+00:00,3.7906,3.8099,3.7943905999999994,3.8060901,10.0,0.0030833673264952,0.009,0.0218336732649523,0.1502136175187921,0.1720472907837444,False,,1.8971952999999997,3.3854,0.1720472907837444,-112.47035800927505
GRIFFAIN,SHORT,2025-07-16 00:00:00+00:00,2025-08-15 00:00:00+00:00,0.054162,0.037263,0.054107838,0.0373002629999999,10.0,0.3106310586647355,0.009,3.0973105866473554,0.1440856030405058,3.241396189687862,False,,0.081161757,0.054162,3.241396189687862,-109.22896181958718
MELANIA,SHORT,2025-07-16 00:00:00+00:00,2025-08-15 00:00:00+00:00,0.2476,0.20433,0.2473524,0.20453433,10.0,0.1731055368777501,0.009,1.722055368777502,0.0779649330254325,1.8000203018029346,False,,0.3710286,0.2625,1.8000203018029346,-107.42894151778425
SYRUP,SHORT,2025-07-16 00:00:00+00:00,2025-08-15 00:00:00+00:00,0.48398,0.41779,0.48349602,0.4182077899999999,10.0,0.1350336451580305,0.009,1.3413364515803057,-0.0799317600884904,1.261404691491815,False,,0.72524403,0.56999,1.261404691491815,-106.16753682629243
SUI,LONG,2025-07-16 00:00:00+00:00,2025-08-15 00:00:00+00:00,4.0185,3.6538,4.0225185,3.6501462,10.0,-0.0925719297499813,0.009,-0.9347192974998134,0.1983491141613891,-0.7363701833384242,False,,2.01125925,3.3149,-0.7363701833384242,-106.90390700963086
ETH,LONG,2025-07-16 00:00:00+00:00,2025-08-15 00:00:00+00:00,3384.6,4382.5,3387.9845999999993,4378.1175,10.0,0.2922483472917797,0.009,2.9134834729177967,0.1931418475867925,3.1066253205045893,False,,1693.9922999999997,3380.4,3.1066253205045893,-103.79728168912627
AVAX,LONG,2025-07-16 00:00:00+00:00,2025-08-15 00:00:00+00:00,22.638,23.522,22.660638,23.498478,10.0,0.0369733632389344,0.009,0.360733632389344,0.1968988717198518,0.5576325041091958,False,,11.330319,20.867,0.5576325041091958,-103.23964918501707
RENDER,LONG,2025-07-17 00:00:00+00:00,2025-08-16 00:00:00+00:00,4.0341,3.9204,4.038134099999999,3.9164796,10.0,-0.0301264140782246,0.009,-0.3102641407822468,0.1395366299768995,-0.1707275108053473,False,,2.0190670499999994,3.3854,-0.1707275108053473,-103.41037669582242
NEAR,LONG,2025-07-17 00:00:00+00:00,2025-08-16 00:00:00+00:00,2.7513,2.7366,2.7540513,2.7338634,10.0,-0.0073302556128855,0.009,-0.0823025561288557,0.1313122326966458,0.0490096765677901,False,,1.37702565,2.3293,0.0490096765677901,-103.36136701925463
ETH,LONG,2025-07-17 00:00:00+00:00,2025-08-16 00:00:00+00:00,3414.9,4418.1,3418.3149,4413.6819000000005,10.0,0.2911864556422232,0.009,2.9028645564222324,0.1877906692013366,3.090655225623569,False,,1709.15745,3380.4,3.090655225623569,-100.27071179363107
SYRUP,SHORT,2025-07-17 00:00:00+00:00,2025-08-16 00:00:00+00:00,0.44281,0.44055,0.4423671899999999,0.4409905499999999,10.0,0.0031119848648812,0.009,0.0221198486488123,-0.1122476400111635,-0.0901277913623512,False,,0.6635507849999999,0.56999,-0.0901277913623512,-100.36083958499341
MOVE,SHORT,2025-07-17 00:00:00+00:00,2025-08-16 00:00:00+00:00,0.15268,0.13775,0.15252732,0.13788775,10.0,0.0959799857494383,0.009,0.9507998574943832,-0.2346500728327226,0.7161497846616605,False,,0.2287909799999999,0.18156,0.7161497846616605,-99.64468980033175
JTO,SHORT,2025-07-17 00:00:00+00:00,2025-08-16 00:00:00+00:00,1.9088,1.7709,1.9068912,1.7726708999999998,10.0,0.070386973310276,0.009,0.69486973310276,0.1433551926029655,0.8382249257057255,False,,2.8603368,2.138,0.8382249257057255,-98.80646487462602
SEI,SHORT,2025-07-18 00:00:00+00:00,2025-08-17 00:00:00+00:00,0.35116,0.34195,0.35080884,0.3422919499999999,10.0,0.024277865973959,0.009,0.2337786597395907,0.0796485063350741,0.3134271660746649,False,,0.52621326,0.36641,0.3134271660746649,-98.49303770855136
ZEREBRO,SHORT,2025-07-18 00:00:00+00:00,2025-08-17 00:00:00+00:00,0.031951,0.027632,0.031919049,0.0276596319999999,10.0,0.1334443579443736,0.009,1.3254435794437365,0.2634136301621956,1.588857209605932,False,,0.0478785734999999,0.032186,1.588857209605932,-96.90418049894542
OMNI,SHORT,2025-07-18 00:00:00+00:00,2025-08-17 00:00:00+00:00,2.6419,4.073,2.6392581,4.077073,10.0,-0.5447799516083706,0.009,-5.456799516083706,-3.8298112539476143,-9.28661077003132,True,2025-07-29 19:00:00+00:00,3.95888715,4.9867,-10.0,-106.90418049894542
ETH,LONG,2025-07-18 00:00:00+00:00,2025-08-17 00:00:00+00:00,3550.7,4461.4,3554.2506999999996,4456.9385999999995,10.0,0.2539741780173244,0.009,2.530741780173244,0.1752775537909861,2.7060193339642304,False,,1777.1253499999998,3380.4,2.7060193339642304,-104.19816116498119
ADA,LONG,2025-07-18 00:00:00+00:00,2025-08-17 00:00:00+00:00,0.81787,0.95137,0.8186878699999999,0.95041863,10.0,0.1609047413881925,0.009,1.6000474138819254,0.1354978183824074,1.7355452322643328,False,,0.4093439349999999,0.69399,1.7355452322643328,-102.46261593271686
RUNE,LONG,2025-07-18 00:00:00+00:00,2025-08-17 00:00:00+00:00,1.6133,1.3697,1.6149132999999998,1.3683303,10.0,-0.1526911692410978,0.009,-1.5359116924109784,0.0938993130311082,-1.44201237937987,False,,0.8074566499999999,1.2391,-1.44201237937987,-103.90462831209673
MOVE,SHORT,2025-07-19 00:00:00+00:00,2025-08-18 00:00:00+00:00,0.1611,0.13202,0.1609389,0.1321520199999999,10.0,0.1788683779993526,0.009,1.7796837799935266,-0.2248559145308561,1.5548278654626704,False,,0.24140835,0.18156,1.5548278654626704,-102.34980044663406
ADA,LONG,2025-07-19 00:00:00+00:00,2025-08-18 00:00:00+00:00,0.82957,0.91935,0.83039957,0.91843065,10.0,0.1060105076884854,0.009,1.0511050768848549,0.121375376687117,1.172480453571972,False,,0.415199785,0.69399,1.172480453571972,-101.17731999306208
AVAX,LONG,2025-07-19 00:00:00+00:00,2025-08-18 00:00:00+00:00,24.973,23.825,24.997972999999995,23.801175,10.0,-0.0478758017700072,0.009,-0.4877580177000728,0.1617561438991873,-0.3260018738008854,False,,12.498986499999996,20.867,-0.3260018738008854,-101.50332186686298
RENDER,LONG,2025-07-19 00:00:00+00:00,2025-08-18 00:00:00+00:00,4.157,3.7661,4.161156999999999,3.7623339,10.0,-0.0958442808093997,0.009,-0.967442808093998,0.1166996029529768,-0.8507432051410211,False,,2.0805784999999997,3.3854,-0.8507432051410211,-102.35406507200399
OMNI,SHORT,2025-07-19 00:00:00+00:00,2025-08-18 00:00:00+00:00,2.6349,3.9124,2.6322651,3.9163123999999994,10.0,-0.4878107831920117,0.009,-4.887107831920118,-3.863914696671395,-8.751022528591513,True,2025-07-29 19:00:00+00:00,3.94839765,4.9867,-10.0,-112.35406507200399
ZEREBRO,SHORT,2025-07-19 00:00:00+00:00,2025-08-18 00:00:00+00:00,0.030783,0.027181,0.030752217,0.0272081809999999,10.0,0.1152448943762332,0.009,1.1434489437623323,0.2547939205992205,1.3982428643615528,False,,0.0461283255,0.032186,1.3982428643615528,-110.95582220764244
GRIFFAIN,SHORT,2025-07-20 00:00:00+00:00,2025-08-19 00:00:00+00:00,0.053312,0.035683,0.053258688,0.0357186829999999,10.0,0.3293360324610325,0.009,3.2843603246103257,0.1355505402694298,3.4199108648797556,False,,0.079888032,0.053772,3.4199108648797556,-107.53591134276269
SYRUP,SHORT,2025-07-20 00:00:00+00:00,2025-08-19 00:00:00+00:00,0.42365,0.40282,0.42322635,0.40322282,10.0,0.0472643775606127,0.009,0.4636437756061277,-0.1422376301994429,0.3214061454066848,False,,0.634839525,0.56999,0.3214061454066848,-107.214505197356
HYPER,SHORT,2025-07-20 00:00:00+00:00,2025-08-19 00:00:00+00:00,0.35842,0.31744,0.35806158,0.3177574399999999,10.0,0.1125620347203965,0.009,1.1166203472039655,-1.205061960432225,-0.0884416132282595,False,,0.53709237,0.53101,-0.0884416132282595,-107.30294681058426
ATOM,LONG,2025-07-20 00:00:00+00:00,2025-08-19 00:00:00+00:00,5.2366,4.3081,5.241836599999999,4.303791899999999,10.0,-0.1789534416238766,0.009,-1.7985344162387662,0.0783040945997439,-1.7202303216390222,False,,2.6209182999999996,4.0576,-1.7202303216390222,-109.02317713222328
DOT,LONG,2025-07-20 00:00:00+00:00,2025-08-19 00:00:00+00:00,4.5368,3.7412,4.5413368,3.7374588,10.0,-0.1770135172533337,0.009,-1.7791351725333375,0.0847666314038853,-1.6943685411294525,False,,2.2706684,3.4795,-1.6943685411294525,-110.71754567335273
AVAX,LONG,2025-07-20 00:00:00+00:00,2025-08-19 00:00:00+00:00,25.32,22.494,25.345319999999997,22.471506,10.0,-0.1133863766565188,0.009,-1.1428637665651882,0.1582318080675643,-0.9846319584976236,False,,12.67266,20.867,-0.9846319584976236,-111.70217763185036
GMT,LONG,2025-07-21 00:00:00+00:00,2025-08-20 00:00:00+00:00,0.056933,0.042747,0.0569899329999999,0.042704253,10.0,-0.2506702367942773,0.009,-2.515702367942773,0.0404623637533316,-2.475240004189441,False,,0.0284949664999999,0.041134,-2.475240004189441,-114.1774176360398
STX,LONG,2025-07-21 00:00:00+00:00,2025-08-20 00:00:00+00:00,0.86881,0.6788,0.8696788099999999,0.6781212,10.0,-0.2202624782820682,0.009,-2.211624782820682,0.1058754618172771,-2.105749321003405,False,,0.4348394049999999,0.64231,-2.105749321003405,-116.2831669570432
