token,side,open_date,close_date,open_price,close_price,effective_open,effective_close,position_size,return,fees,pnl_eur
ALGO,LONG,2025-07-11,2025-08-10,0.22909,0.26743,0.22925036299999996,0.267242799,3.75,0.1657246492560626,0.003375,0.6180924347102347
AVAX,LONG,2025-07-11,2025-08-10,21.296,23.959,21.3109072,23.942228699999998,3.75,0.1234729932097869,0.003375,0.45964872453670086
RENDER,LONG,2025-07-11,2025-08-10,3.7792,3.971,3.7818454399999997,3.9682203,3.75,0.04928145873671674,0.003375,0.1814304702626878
MOVE,SHORT,2025-07-11,2025-08-10,0.15605,0.14157,0.15594076499999998,0.141669099,3.75,0.09151978958164012,0.003375,0.3398242109311504
GMX,SHORT,2025-07-11,2025-08-10,13.19,18.407,13.180767,18.4198849,3.75,-0.3974820205834759,0.003375,-1.4939325771880345
AIXBT,SHORT,2025-07-11,2025-08-10,0.15821,0.13985,0.158099253,0.139947895,3.75,0.11480989097399472,0.003375,0.42716209115248016
ALGO,LONG,2025-07-12,2025-08-11,0.21777,0.25906,0.21792243899999997,0.258878658,6.0,0.18793943013826137,0.0054,1.1222365808295682
AVAX,LONG,2025-07-12,2025-08-11,20.747,23.496,20.7615229,23.479552799999997,6.0,0.13091669205056233,0.0054,0.780100152303374
ADA,LONG,2025-07-12,2025-08-11,0.70603,0.79352,0.706524221,0.7929645359999999,6.0,0.12234586222345509,0.0054,0.7286751733407305
MOVE,SHORT,2025-07-12,2025-08-11,0.14847,0.1404,0.148366071,0.14049827999999998,6.0,0.05302958383254628,0.0054,0.3127775029952777
INIT,SHORT,2025-07-12,2025-08-11,0.51362,0.43093,0.513260466,0.43123165099999994,6.0,0.15981907907163853,0.0054,0.9535144744298313
SAND,LONG,2025-07-13,2025-08-12,0.32052,0.2983,0.320744364,0.29809119,5.0,-0.07062688091379837,0.0045,-0.35763440456899187
ALGO,LONG,2025-07-13,2025-08-12,0.26495,0.27076,0.265135465,0.270570468,5.0,0.02049896644343673,0.0045,0.09799483221718364
SUI,LONG,2025-07-13,2025-08-12,3.5176,3.8576,3.5200623199999996,3.85489968,5.0,0.0951225658982084,0.0045,0.471112829491042
IP,SHORT,2025-07-13,2025-08-12,4.2829,5.7986,4.279901969999999,5.80265902,5.0,-0.3557925066213611,0.0045,-1.7834625331068052
W,SHORT,2025-07-13,2025-08-12,0.08116,0.08761,0.08110318799999999,0.087671327,5.0,-0.08098496695345689,0.0045,-0.4094248347672845
MAV,SHORT,2025-07-13,2025-08-12,0.046415,0.06052,0.046382509499999995,0.060562363999999994,5.0,-0.3057155521091415,0.0045,-1.5330777605457073
RENDER,LONG,2025-07-14,2025-08-13,3.719,4.149,3.7216032999999995,4.1460957,6.0,0.11406170023548738,0.0054,0.6789702014129243
BTC,LONG,2025-07-14,2025-08-13,119742.0,121701.0,119825.8194,121615.8093,6.0,0.014938265467016707,0.0054,0.08422959280210024
AVAX,LONG,2025-07-14,2025-08-13,21.189,25.116,21.2038323,25.098418799999997,6.0,0.18367370788911586,0.0054,1.096642247334695
MOVE,SHORT,2025-07-14,2025-08-13,0.14708,0.14448,0.14697704399999997,0.144581136,6.0,0.016301239532344757,0.0054,0.09240743719406853
INIT,SHORT,2025-07-14,2025-08-13,0.5025,0.47253,0.50214825,0.47286077099999996,6.0,0.05832436735565644,0.0054,0.3445462041339386
BTC,LONG,2025-07-15,2025-08-14,116776.0,118125.0,116857.7432,118042.3125,3.75,0.010136849023112085,0.003375,0.03463818383667032
SUI,LONG,2025-07-15,2025-08-14,3.9929,3.7535,3.99569503,3.7508725499999995,3.75,-0.061271563060206896,0.003375,-0.23314336147577586
RENDER,LONG,2025-07-15,2025-08-14,3.8546,3.8153,3.8572982199999997,3.81262929,3.75,-0.011580367255088675,0.003375,-0.046801377206582534
SOL,LONG,2025-07-15,2025-08-14,161.91,193.69,162.023337,193.554417,3.75,0.19460826189501332,0.003375,0.7264059821062999
AVAX,LONG,2025-07-15,2025-08-14,21.382,23.6,21.3969674,23.58348,3.75,0.10218796706677229,0.003375,0.37982987650039607
INIT,SHORT,2025-07-15,2025-08-14,0.48613,0.42202,0.485789709,0.422315414,3.75,0.13066208242793387,0.003375,0.486607809104752
MOVE,SHORT,2025-07-15,2025-08-14,0.14829,0.13363,0.148186197,0.133723541,3.75,0.0975978619655108,0.003375,0.3626169823706655
JTO,SHORT,2025-07-15,2025-08-14,1.8745,1.8068,1.87318785,1.8080647599999997,3.75,0.03476591522841683,0.003375,0.1269971821065631
SUI,LONG,2025-07-16,2025-08-15,4.0103,3.6595,4.013107209999999,3.65693835,5.0,-0.08875139420957547,0.0045,-0.4482569710478773
AVAX,LONG,2025-07-16,2025-08-15,22.576,23.62,22.591803199999998,23.603466,5.0,0.044780082007796686,0.0045,0.21940041003898342
RENDER,LONG,2025-07-16,2025-08-15,4.0646,3.7645,4.06744522,3.76186485,5.0,-0.07512833080023631,0.0045,-0.38014165400118155
MELANIA,SHORT,2025-07-16,2025-08-15,0.25315,0.20485,0.252972795,0.204993395,5.0,0.1896622915519433,0.0045,0.9438114577597165
MOVE,SHORT,2025-07-16,2025-08-15,0.1573,0.1333,0.15718989,0.13339331,5.0,0.1513874715479476,0.0045,0.7524373577397381
JTO,SHORT,2025-07-16,2025-08-15,1.9901,1.7238,1.98870693,1.7250066599999998,5.0,0.13259885909886188,0.0045,0.6584942954943094
RENDER,LONG,2025-07-17,2025-08-16,4.1046,3.9079,4.107473219999999,3.90516447,5.0,-0.049253820819798164,0.0045,-0.25076910409899084
NEAR,LONG,2025-07-17,2025-08-16,2.8011,2.7341,2.8030607699999996,2.73218613,5.0,-0.02528473187543471,0.0045,-0.13092365937717354
kBONK,LONG,2025-07-17,2025-08-16,0.036143,0.024179,0.0361683001,0.024162074699999998,5.0,-0.33195437349293627,0.0045,-1.6642718674646813
MOVE,SHORT,2025-07-17,2025-08-16,0.15417,0.13759,0.154062081,0.13768631299999998,5.0,0.1062933065275161,0.0045,0.5269665326375805
JTO,SHORT,2025-07-17,2025-08-16,1.9246,1.7698,1.92325278,1.77103886,5.0,0.07914400102933952,0.0045,0.3912200051466976
MELANIA,SHORT,2025-07-17,2025-08-16,0.24218,0.21247,0.242010474,0.21261872899999998,5.0,0.12144823533546745,0.0045,0.6027411766773373
ADA,LONG,2025-07-18,2025-08-17,0.82131,0.95372,0.8218849169999999,0.953052396,4.285714285714286,0.15959348600626547,0.0038571428571428567,0.6801149400268519
RUNE,LONG,2025-07-18,2025-08-17,1.6329,1.3706,1.63404303,1.36964058,4.285714285714286,-0.1618087438003392,0.0038571428571428567,-0.6973231877157394
RENDER,LONG,2025-07-18,2025-08-17,4.065,3.9797,4.0678455,3.9769142099999994,4.285714285714286,-0.022353673461787165,0.0038571428571428567,-0.09965860055051641
AVAX,LONG,2025-07-18,2025-08-17,23.769,25.182,23.785638299999995,25.164372599999997,4.285714285714286,0.05796499058005106,0.0038571428571428567,0.24456424534307594
SEI,SHORT,2025-07-18,2025-08-17,0.35053,0.34461,0.350284629,0.344851227,4.285714285714286,0.015511391451892773,0.0038571428571428567,0.06262024907954046
MOVE,SHORT,2025-07-18,2025-08-17,0.16058,0.13776,0.160467594,0.13785643199999997,4.285714285714286,0.1409079642585033,0.0038571428571428567,0.6000341325364427
JTO,SHORT,2025-07-18,2025-08-17,1.9357,1.7765,1.93434501,1.7777435499999998,4.285714285714286,0.08095839118172621,0.0038571428571428567,0.3431073907788266
ADA,LONG,2025-07-19,2025-08-18,0.82305,0.9229,0.8236261349999999,0.92225397,5.0,0.11974830667557686,0.0045,0.5942415333778843
AVAX,LONG,2025-07-19,2025-08-18,24.372,23.853,24.389060399999998,23.8363029,5.0,-0.022664157246500505,0.0045,-0.11782078623250253
RENDER,LONG,2025-07-19,2025-08-18,4.0962,3.786,4.0990673399999995,3.7833498,5.0,-0.07702179881728893,0.0045,-0.38960899408644467
RUNE,LONG,2025-07-19,2025-08-18,1.6237,1.3346,1.6248365899999997,1.33366578,5.0,-0.1792000572808369,0.0045,-0.9005002864041844
MOVE,SHORT,2025-07-19,2025-08-18,0.15994,0.13236,0.159828042,0.132452652,5.0,0.17128026882791944,0.0045,0.8519013441395973
SEI,SHORT,2025-07-19,2025-08-18,0.34799,0.33195,0.34774640700000004,0.332182365,5.0,0.04475687364902106,0.0045,0.2192843682451053
ATOM,LONG,2025-07-20,2025-08-19,5.2546,4.3022,5.258278219999999,4.29918846,4.285714285714286,-0.1823961608482557,0.0038571428571428567,-0.785554975063953
AVAX,LONG,2025-07-20,2025-08-19,25.247,22.464,25.264672899999997,22.448275199999998,4.285714285714286,-0.11147572387529307,0.0038571428571428567,-0.4816102451798274
NEO,LONG,2025-07-20,2025-08-19,7.706,5.8751,7.7113942,5.87098743,4.285714285714286,-0.23866070418239033,0.0038571428571428567,-1.0266887322102443
BNB,LONG,2025-07-20,2025-08-19,750.5,827.34,751.0253499999999,826.760862,4.285714285714286,0.10084281708999583,0.0038571428571428567,0.428326358957125
HYPER,SHORT,2025-07-20,2025-08-19,0.35668,0.31533,0.35643032399999997,0.315550731,4.285714285714286,0.114691680946877,0.0038571428571428567,0.48767863262947286
JTO,SHORT,2025-07-20,2025-08-19,2.0618,1.6249,2.0603567399999996,1.6260374299999998,4.285714285714286,0.21079811159304376,0.0038571428571428567,0.8995633353987589
MOVE,SHORT,2025-07-20,2025-08-19,0.17066,0.12736,0.170540538,0.12744915199999998,4.285714285714286,0.25267532579262775,0.0038571428571428567,1.0790371105398333
GMT,LONG,2025-07-21,2025-08-20,0.057484,0.04208,0.057524238799999995,0.042050543999999995,4.285714285714286,-0.2689943426074506,0.0038571428571428567,-1.1566900397462168
STX,LONG,2025-07-21,2025-08-20,0.87898,0.66917,0.8795952859999999,0.668701581,4.285714285714286,-0.23976220468284767,0.0038571428571428567,-1.0314094486407757
SAND,LONG,2025-07-21,2025-08-20,0.34267,0.28062,0.3429098689999999,0.28042356599999996,4.285714285714286,-0.18222369388849516,0.0038571428571428567,-0.7848158309506935
RENDER,LONG,2025-07-21,2025-08-20,4.5446,3.6673,4.547781219999999,3.66473289,4.285714285714286,-0.1941712424767873,0.0038571428571428567,-0.8360196106148027
HYPER,SHORT,2025-07-21,2025-08-20,0.34679,0.36169,0.346547247,0.361943183,4.285714285714286,-0.044426657932734925,0.0038571428571428567,-0.19425710542600683
JTO,SHORT,2025-07-21,2025-08-20,2.1319,1.7047,2.13040767,1.70589329,4.285714285714286,0.199264387740399,0.0038571428571428567,0.8501330903159957
MELANIA,SHORT,2025-07-21,2025-08-20,0.25835,0.20857,0.25816915500000004,0.20871599899999999,4.285714285714286,0.19155330930219006,0.0038571428571428567,0.8170856112951002
GMT,LONG,2025-07-22,2025-08-21,0.057145,0.041485,0.0571850015,0.0414559605,3.3333333333333335,-0.27505535695404326,0.003,-0.9198511898468109
AVAX,LONG,2025-07-22,2025-08-21,25.284,23.001,25.301698799999997,22.984899300000002,3.3333333333333335,-0.09156695438963945,0.003,-0.30822318129879817
NEAR,LONG,2025-07-22,2025-08-21,2.9863,2.4674,2.9883904099999996,2.46567282,3.3333333333333335,-0.17491609806096242,0.003,-0.5860536602032081
RENDER,LONG,2025-07-22,2025-08-21,4.4631,3.5608,4.466224169999999,3.5583074399999997,3.3333333333333335,-0.2032850782767583,0.003,-0.6806169275891943
ADA,LONG,2025-07-22,2025-08-21,0.88984,0.8644,0.8904628879999998,0.8637949199999999,3.3333333333333335,-0.029948432842492517,0.003,-0.10282810947497506
MOVE,SHORT,2025-07-22,2025-08-21,0.18323,0.12755,0.18310173899999999,0.127639285,3.3333333333333335,0.3029051187766163,0.003,1.0066837292553878
JTO,SHORT,2025-07-22,2025-08-21,2.1831,1.7463,2.1815718299999998,1.7475224099999997,3.3333333333333335,0.198961782523567,0.003,0.6602059417452234
MELANIA,SHORT,2025-07-22,2025-08-21,0.24667,0.20613,0.246497331,0.206274291,3.3333333333333335,0.16317839968823025,0.003,0.5409279989607675
INIT,SHORT,2025-07-22,2025-08-21,0.4811,0.36277,0.48076323,0.36302393899999996,3.3333333333333335,0.24490078203360108,0.003,0.8133359401120036
SOL,LONG,2025-07-23,2025-08-22,190.47,196.9,190.60332899999997,196.76217,4.285714285714286,0.032312347493154356,0.0038571428571428567,0.13462434639923293
GMT,LONG,2025-07-23,2025-08-22,0.052564,0.044223,0.052600794799999996,0.0441920439,4.285714285714286,-0.15985976888699024,0.0038571428571428567,-0.688970438087101
AVAX,LONG,2025-07-23,2025-08-22,24.056,24.978,24.0728392,24.960515400000002,4.285714285714286,0.03687459516615727,0.0038571428571428567,0.1541768364263883
BNB,LONG,2025-07-23,2025-08-22,776.79,892.73,777.3337529999999,892.105089,4.285714285714286,0.14764743658313798,0.0038571428571428567,0.6289175853563056
SEI,SHORT,2025-07-23,2025-08-22,0.33134,0.32313,0.33110806200000004,0.32335619099999996,4.285714285714286,0.02341190653340261,0.0038571428571428567,0.09647959942886833
HYPER,SHORT,2025-07-23,2025-08-22,0.40734,0.33912,0.40705486199999996,0.33935738399999993,4.285714285714286,0.1663104517837697,0.0038571428571428567,0.7089019362161558
MOVE,SHORT,2025-07-23,2025-08-22,0.17008,0.13485,0.169960944,0.134944395,4.285714285714286,0.2060270328929216,0.0038571428571428567,0.8791158552553782
BNB,LONG,2025-07-24,2025-08-23,782.07,882.46,782.617449,881.842278,6.0,0.12678586342124862,0.0054,0.7553151805274917
AVAX,LONG,2025-07-24,2025-08-23,24.234,25.882,24.2509638,25.8638826,6.0,0.06650947208951749,0.0054,0.39365683253710493
ONDO,LONG,2025-07-24,2025-08-23,1.0703,1.0034,1.07104921,1.00269762,6.0,-0.06381741320737262,0.0054,-0.3883044792442358
HYPER,SHORT,2025-07-24,2025-08-23,0.43066,0.32705,0.43035853799999996,0.327278935,6.0,0.2395202927285713,0.0054,1.4317217563714277
kNEIRO,SHORT,2025-07-24,2025-08-23,0.46031,0.40205,0.459987783,0.402331435,6.0,0.12534321590884506,0.0054,0.7466592954530704
BNB,LONG,2025-07-25,2025-08-24,776.36,880.07,776.9034519999999,879.4539510000001,4.285714285714286,0.1319990260514381,0.0038571428571428567,0.5618529687918775
TRX,LONG,2025-07-25,2025-08-24,0.31648,0.3679,0.31670153599999995,0.36764247,4.285714285714286,0.16084839575896487,0.0038571428571428567,0.685493124681278
SUI,LONG,2025-07-25,2025-08-24,3.7946,3.7947,3.7972562199999995,3.79204371,4.285714285714286,-0.0013727043154331414,0.0038571428571428567,-0.009740161351856319
NEAR,LONG,2025-07-25,2025-08-24,2.7314,2.7619,2.7333119799999994,2.75996667,4.285714285714286,0.009751792036560873,0.0038571428571428567,0.03793625158526088
kNEIRO,SHORT,2025-07-25,2025-08-24,0.4488,0.40623,0.44848583999999997,0.40651436099999994,4.285714285714286,0.09358484762863424,0.0038571428571428567,0.3972207755512896
HYPER,SHORT,2025-07-25,2025-08-24,0.51522,0.32991,0.5148593459999999,0.33014093699999997,4.285714285714286,0.3587745088733419,0.0038571428571428567,1.5337478951714654
SEI,SHORT,2025-07-25,2025-08-24,0.32018,0.32354,0.31995587400000003,0.32376647799999997,4.285714285714286,-0.011909779784195927,0.0038571428571428567,-0.05489905621798254
STX,LONG,2025-07-26,2025-08-25,0.81618,0.64156,0.816751326,0.641110908,3.75,-0.21504760679139684,0.003375,-0.8098035254677382
SUI,LONG,2025-07-26,2025-08-25,4.1965,3.4432,4.19943755,3.44078976,3.75,-0.18065461885485115,0.003375,-0.6808298207056919
CAKE,LONG,2025-07-26,2025-08-25,2.7816,2.622,2.7835471199999997,2.6201646,3.75,-0.05869579818717058,0.003375,-0.22348424320188967
NEAR,LONG,2025-07-26,2025-08-25,2.9173,2.4627,2.9193421099999997,2.46097611,3.75,-0.15701003264738983,0.003375,-0.5921626224277119
HYPER,SHORT,2025-07-26,2025-08-25,0.49428,0.30218,0.493934004,0.30239152599999997,3.75,0.38778961652536886,0.003375,1.4508360619701333
KAITO,SHORT,2025-07-26,2025-08-25,1.3606,1.0294,1.35964758,1.03012058,3.75,0.2423620685589718,0.003375,0.9054827570961442
BABY,SHORT,2025-07-26,2025-08-25,0.060998,0.047571,0.060955301399999995,0.0476042997,3.75,0.2190293771560286,0.003375,0.8179851643351073
MELANIA,SHORT,2025-07-26,2025-08-25,0.24085,0.19017,0.240681405,0.190303119,3.75,0.20931523978763544,0.003375,0.781557149203633
AVAX,LONG,2025-07-27,2025-08-26,25.462,23.911,25.479823399999997,23.8942623,4.285714285714286,-0.06222810398285556,0.0038571428571428567,-0.27054901706938095
INJ,LONG,2025-07-27,2025-08-26,15.385,13.345,15.395769499999998,13.335658500000001,4.285714285714286,-0.13381020026313056,0.0038571428571428567,-0.577329429699131
SUI,LONG,2025-07-27,2025-08-26,4.3586,3.4279,4.36165102,3.4255004700000002,4.285714285714286,-0.21463215321614607,0.0038571428571428567,-0.9237092280691974
SAND,LONG,2025-07-27,2025-08-26,0.31776,0.27907,0.317982432,0.278874651,4.285714285714286,-0.12298723786098979,0.0038571428571428567,-0.5309453051185277
kNEIRO,SHORT,2025-07-27,2025-08-26,0.47326,0.35783,0.47292871799999997,0.35808048099999995,4.285714285714286,0.24284470921049042,0.0038571428571428567,1.0369058966163875
KAITO,SHORT,2025-07-27,2025-08-26,1.3586,1.0574,1.35764898,1.0581401799999999,4.285714285714286,0.22060842265723216,0.0038571428571428567,0.9416075256738521
NXPC,SHORT,2025-07-27,2025-08-26,1.0646,0.72057,1.06385478,0.721074399,4.285714285714286,0.32220598849027116,0.0038571428571428567,1.377025664958305
BNB,LONG,2025-07-28,2025-08-27,830.64,862.87,831.2214479999999,862.265991,3.3333333333333335,0.03734810148931587,0.003,0.12149367163105289
LINK,LONG,2025-07-28,2025-08-27,18.206,24.286,18.2187442,24.2689998,3.3333333333333335,0.3320896069225232,0.003,1.1039653564084109
CAKE,LONG,2025-07-28,2025-08-27,2.9885,2.6192,2.9905919499999998,2.6173665600000002,3.3333333333333335,-0.12479983770437139,0.003,-0.4189994590145713
STX,LONG,2025-07-28,2025-08-27,0.79675,0.64839,0.7973077249999999,0.647936127,3.3333333333333335,-0.18734497774996461,0.003,-0.6274832591665488
MOVE,SHORT,2025-07-28,2025-08-27,0.14545,0.1232,0.145348185,0.12328623999999999,3.3333333333333335,0.1517868626980103,0.003,0.5029562089933677
LAUNCHCOIN,SHORT,2025-07-28,2025-08-27,0.0875,0.052316,0.08743875,0.0523526212,3.3333333333333335,0.40126521479321237,0.003,1.3345507159773746
BABY,SHORT,2025-07-28,2025-08-27,0.057007,0.049362,0.056967095100000004,0.0493965534,3.3333333333333335,0.13289323752090007,0.003,0.43997745840300023
VIRTUAL,SHORT,2025-07-28,2025-08-27,1.4622,1.1741,1.46117646,1.17492187,3.3333333333333335,0.19590692694296485,0.003,0.6500230898098829
KAITO,SHORT,2025-07-28,2025-08-27,1.295,1.0742,1.2940934999999998,1.07495194,3.3333333333333335,0.16933981972709064,0.003,0.5614660657569688
AVAX,LONG,2025-07-29,2025-08-28,24.236,24.426,24.2529652,24.4089018,4.285714285714286,0.006429589071442713,0.0038571428571428567,0.023698238877611626
BNB,LONG,2025-07-29,2025-08-28,808.05,870.7,808.6156349999999,870.09051,4.285714285714286,0.0760248408998425,0.0038571428571428567,0.3219636038564679
ATOM,LONG,2025-07-29,2025-08-28,4.586,4.6378,4.5892102,4.634553540000001,4.285714285714286,0.009880423433208727,0.0038571428571428567,0.03848752899946597
ADA,LONG,2025-07-29,2025-08-28,0.78266,0.85339,0.7832078619999999,0.8527926269999999,4.285714285714286,0.08884584588094954,0.0038571428571428567,0.3769107680612123
TRX,LONG,2025-07-29,2025-08-28,0.337,0.3427,0.3372359,0.34246011,4.285714285714286,0.01549126294086723,0.0038571428571428567,0.06253398403228813
MORPHO,SHORT,2025-07-29,2025-08-28,1.7857,2.1442,1.78445001,2.14570094,4.285714285714286,-0.20244384991205203,0.0038571428571428567,-0.871473642480223
kNEIRO,SHORT,2025-07-29,2025-08-28,0.42314,0.36124,0.422843802,0.36149286799999997,4.285714285714286,0.14509124577401283,0.0038571428571428567,0.6179624818886263
TRX,LONG,2025-07-30,2025-08-29,0.32427,0.33605,0.32449698899999996,0.335814765,3.75,0.03487790760363591,0.003375,0.12741715351363467
IOTA,LONG,2025-07-30,2025-08-29,0.19679,0.18889,0.19692775299999998,0.188757777,3.75,-0.04148717423287715,0.003375,-0.1589519033732893
GMT,LONG,2025-07-30,2025-08-29,0.046124,0.040969,0.046156286799999995,0.0409403217,3.75,-0.11300660130225203,0.003375,-0.42714975488344514
kNEIRO,SHORT,2025-07-30,2025-08-29,0.41959,0.33725,0.419296287,0.33748607499999994,3.75,0.1951131324947794,0.003375,0.7282992468554228
VINE,SHORT,2025-07-30,2025-08-29,0.11265,0.067606,0.112571145,0.06765332419999999,3.75,0.3990171797577435,0.003375,1.4929394240915381
HYPER,SHORT,2025-07-30,2025-08-29,0.43569,0.30389,0.435385017,0.30410272299999996,3.75,0.3015314925272222,0.003375,1.1273680969770834
VVV,SHORT,2025-07-30,2025-08-29,2.9512,2.8099,2.94913416,2.8118669299999994,3.75,0.04654492557910638,0.003375,0.17116847092164894
KAITO,SHORT,2025-07-30,2025-08-29,1.2222,1.04,1.2213444599999999,1.0407279999999999,3.75,0.1478833088578467,0.003375,0.5511874082169251
BTC,LONG,2025-07-31,2025-08-30,117704.0,108745.0,117786.39279999999,108668.87849999999,7.5,-0.07740719520531913,0.00675,-0.5873039640398936
BNB,LONG,2025-07-31,2025-08-30,801.2,858.83,801.76084,858.228819,7.5,0.07042995389996849,0.00675,0.5214746542497637
VINE,SHORT,2025-07-31,2025-08-30,0.10073,0.068898,0.10065948899999999,0.06894622859999999,7.5,0.31505485190770244,0.00675,2.3561613893077684
kNEIRO,SHORT,2025-07-31,2025-08-30,0.41968,0.35402,0.419386224,0.35426781399999996,7.5,0.15527074155874043,0.00675,1.1577805616905532
BTC,LONG,2025-08-01,2025-08-31,113781.0,109141.0,113860.6467,109064.6013,15.0,-0.04212206358388796,0.0135,-0.6453309537583194
kNEIRO,SHORT,2025-08-01,2025-08-31,0.38713,0.35435,0.386859009,0.354598045,15.0,0.083392045291622,0.0135,1.23738067937433
ATOM,LONG,2025-08-02,2025-09-01,4.0246,4.416,4.02741722,4.4129088,7.5,0.09571682270355888,0.00675,0.7111261702766916
kLUNC,LONG,2025-08-02,2025-09-01,0.055817,0.058132,0.05585607189999999,0.0580913076,7.5,0.040017774683507805,0.00675,0.2933833101263086
MEME,SHORT,2025-08-02,2025-09-01,0.001763,0.002558,0.0017617658999999999,0.0025597906,7.5,-0.45296863788770125,0.00675,-3.4040147841577593
VINE,SHORT,2025-08-02,2025-09-01,0.068,0.064282,0.0679524,0.0643269974,7.5,0.05335209058105371,0.00675,0.39339067935790284
BRETT,LONG,2025-08-03,2025-09-02,0.052298,0.045262,0.05233460859999999,0.045230316599999994,10.0,-0.13574749463207028,0.009,-1.3664749463207027
CFX,SHORT,2025-08-03,2025-09-02,0.21491,0.17398,0.214759563,0.17410178599999998,10.0,0.18931765567058828,0.009,1.8841765567058828
HYPER,SHORT,2025-08-03,2025-09-02,0.39073,0.28995,0.390456489,0.290152965,10.0,0.2568878398125432,0.009,2.559878398125432
BNB,LONG,2025-08-04,2025-09-03,763.44,858.33,763.974408,857.729169,4.285714285714286,0.12271976655008568,0.0038571428571428567,0.5220847137860815
ATOM,LONG,2025-08-04,2025-09-03,4.2488,4.5136,4.25177416,4.51044048,4.285714285714286,0.0608372670480691,0.0038571428571428567,0.25687400163458185
LINK,LONG,2025-08-04,2025-09-03,16.912,23.719,16.923838399999998,23.7023967,4.285714285714286,0.40053314973747356,0.0038571428571428567,1.7127134988748867
FARTCOIN,SHORT,2025-08-04,2025-09-03,0.95396,0.79973,0.953292228,0.800289811,4.285714285714286,0.16049896611556141,0.0038571428571428567,0.6839955690666917
KAITO,SHORT,2025-08-04,2025-09-03,1.1496,1.0482,1.1487952799999999,1.0489337399999998,4.285714285714286,0.08692718514651282,0.0038571428571428567,0.3686879363421978
AIXBT,SHORT,2025-08-04,2025-09-03,0.12234,0.10599,0.122254362,0.10606419299999999,4.285714285714286,0.13243019500604827,0.0038571428571428567,0.5637008357402068
REZ,SHORT,2025-08-04,2025-09-03,0.012853,0.011721,0.0128440029,0.011729204699999999,4.285714285714286,0.08679523110353712,0.0038571428571428567,0.36812241901515913
ADA,LONG,2025-08-05,2025-09-04,0.72477,0.80482,0.725277339,0.8042566259999999,5.0,0.10889529115702855,0.0045,0.5399764557851428
MNT,LONG,2025-08-05,2025-09-04,0.93578,1.1392,0.9364350459999998,1.1384025599999998,5.0,0.21567701343804688,0.0045,1.0738850671902345
SOL,LONG,2025-08-05,2025-09-04,163.96,203.06,164.074772,202.917858,5.0,0.2367401491802774,0.0045,1.179200745901387
FARTCOIN,SHORT,2025-08-05,2025-09-04,0.9401,0.7456,0.93944193,0.74612192,5.0,0.20578175598357631,0.0045,1.0244087799178816
REZ,SHORT,2025-08-05,2025-09-04,0.01218,0.010832,0.012171474,0.010839582399999999,5.0,0.10942730518916617,0.0045,0.5426365259458309
KAITO,SHORT,2025-08-05,2025-09-04,1.1029,0.97382,1.10212797,0.974501674,5.0,0.11579988846485766,0.0045,0.5744994423242883
MNT,LONG,2025-08-06,2025-09-05,0.87571,1.1713,0.8763229969999999,1.1704800899999999,5.0,0.33567199994410274,0.0045,1.6738599997205137
TRX,LONG,2025-08-06,2025-09-05,0.33435,0.3317,0.33458404499999994,0.33146781,5.0,-0.009313758520672939,0.0045,-0.05106879260336469
BNB,LONG,2025-08-06,2025-09-05,772.92,850.33,773.4610439999999,849.734769,5.0,0.09861353146571676,0.0045,0.4885676573285838
FARTCOIN,SHORT,2025-08-06,2025-09-05,0.9559,0.74321,0.95523087,0.743730247,5.0,0.22141309461659248,0.0045,1.1025654730829624
MEME,SHORT,2025-08-06,2025-09-05,0.001669,0.002484,0.0016678316999999998,0.0024857387999999998,5.0,-0.49040145957173015,0.0045,-2.456507297858651
VINE,SHORT,2025-08-06,2025-09-05,0.070138,0.063552,0.0700889034,0.0635964864,5.0,0.09263116820286847,0.0045,0.45865584101434237
ATOM,LONG,2025-08-07,2025-09-06,4.3529,4.3858,4.355947029999999,4.38272994,5.0,0.0061485848692702195,0.0045,0.026242924346351098
SNX,LONG,2025-08-07,2025-09-06,0.60621,0.66163,0.606634347,0.661166859,5.0,0.08989354504848057,0.0045,0.44496772524240286
BNB,LONG,2025-08-07,2025-09-06,778.18,859.09,778.7247259999999,858.488637,5.0,0.10242889218339797,0.0045,0.5076444609169899
kSHIB,LONG,2025-08-07,2025-09-06,0.012522,0.012241,0.0125307654,0.012232431299999999,5.0,-0.023808130666942373,0.0045,-0.12354065333471187
KAITO,SHORT,2025-08-07,2025-09-06,1.1233,0.98412,1.12251369,0.9848088839999999,5.0,0.12267539115714485,0.0045,0.6088769557857243
LAUNCHCOIN,SHORT,2025-08-07,2025-09-06,0.081582,0.070981,0.0815248926,0.0710306867,5.0,0.12872394633488912,0.0045,0.6391197316744457
INJ,LONG,2025-08-08,2025-09-07,14.204,12.922,14.2139428,12.9129546,3.3333333333333335,-0.09152901614321954,0.003,-0.3080967204773985
NEAR,LONG,2025-08-08,2025-09-07,2.7127,2.4531,2.7145988899999995,2.45138283,3.3333333333333335,-0.09696315023542929,0.003,-0.3262105007847643
ADA,LONG,2025-08-08,2025-09-07,0.7938,0.82568,0.7943556599999999,0.825102024,3.3333333333333335,0.03870604258047344,0.003,0.12602014193491148
LINK,LONG,2025-08-08,2025-09-07,19.597,22.169,19.6107179,22.1534817,3.3333333333333335,0.12966194368641645,0.003,0.4292064789547215
