time,coin,sz,side,payment,rate
1/8/2026 - 21:00:00,STRK,250,Short,-0.001977,-0.0000941034
1/8/2026 - 21:00:00,TNSR,258.3,Short,-0.005637,-0.0003009048
1/8/2026 - 21:00:00,MERL,203,Short,0.000638,0.0000125
1/8/2026 - 21:00:00,EIGEN,27.48,Short,0.000142,0.0000125
1/8/2026 - 21:00:00,REZ,3636,Short,-0.002175,-0.0001122011
1/8/2026 - 21:00:00,TURBO,5084,Short,0.000109,0.0000110138
1/8/2026 - 21:00:00,HMSTR,134918,Short,0.000411,0.0000125
1/8/2026 - 21:00:00,XLM,133,Long,-0.000382,0.0000125
1/8/2026 - 21:00:00,ALGO,165,Long,-0.000275,0.0000125
1/8/2026 - 21:00:00,ME,48.6,Short,0.00013,0.0000125
1/8/2026 - 21:00:00,MOVE,1395,Short,0.000644,0.0000125
1/8/2026 - 21:00:00,AIXBT,1051,Short,0.000483,0.0000125
1/8/2026 - 21:00:00,IP,17,Short,-0.009061,-0.0002639503
1/8/2026 - 21:00:00,AVNT,117,Short,-0.014745,-0.0004056345
1/8/2026 - 21:00:00,ZEC,0.06,Short,0.000353,0.0000136226
1/8/2026 - 22:00:00,BTC,0.00082,Long,-0.000931,0.0000125
1/8/2026 - 22:00:00,ETH,0.0066,Long,-0.000256,0.0000125
1/8/2026 - 22:00:00,ATOM,27.39,Long,0.00229,-0.0000346104
1/8/2026 - 22:00:00,SOL,0.24,Long,-0.000413,0.0000125
1/8/2026 - 22:00:00,AVAX,0.83,Long,-0.000143,0.0000125
1/8/2026 - 22:00:00,BNB,0.048,Long,-0.000534,0.0000125
1/8/2026 - 22:00:00,XRP,16,Long,-0.000425,0.0000125
1/8/2026 - 22:00:00,BCH,0.033,Long,-0.000013,6.704e-7
1/8/2026 - 22:00:00,YGG,152,Short,0.00013,0.0000125
1/8/2026 - 22:00:00,TRX,140,Long,-0.000516,0.0000125
1/8/2026 - 22:00:00,BANANA,2.9,Short,0.000265,0.0000125
1/8/2026 - 22:00:00,ARK,35,Long,-0.000125,0.0000125
1/8/2026 - 22:00:00,TON,37.8,Long,-0.000884,0.0000125
1/8/2026 - 22:00:00,POLYX,176,Short,-0.001492,-0.0001397173
1/8/2026 - 22:00:00,GMT,1922,Short,-0.000357,-0.0000115908
1/8/2026 - 22:00:00,USTC,2996,Short,-0.000012,-5.96e-7
1/8/2026 - 22:00:00,CAKE,5.1,Long,0.000079,-0.000008035
1/8/2026 - 22:00:00,ETC,0.83,Long,-0.00013,0.0000125
1/8/2026 - 22:00:00,MAVIA,194,Short,0.000148,0.0000125
1/8/2026 - 22:00:00,STRK,250,Short,-0.001181,-0.0000562374
1/8/2026 - 22:00:00,TNSR,258.3,Short,-0.005863,-0.0003139072
1/8/2026 - 22:00:00,MERL,203,Short,0.000618,0.0000125
1/8/2026 - 22:00:00,EIGEN,27.48,Short,0.000143,0.0000125
1/8/2026 - 22:00:00,REZ,3636,Short,-0.001267,-0.0000655388
1/8/2026 - 22:00:00,TURBO,5084,Short,0.000112,0.0000114106
1/8/2026 - 22:00:00,HMSTR,134918,Short,0.000414,0.0000125
1/8/2026 - 22:00:00,XLM,133,Long,-0.000382,0.0000125
1/8/2026 - 22:00:00,ALGO,165,Long,-0.000274,0.0000125
1/8/2026 - 22:00:00,ME,48.6,Short,0.000129,0.0000125
1/8/2026 - 22:00:00,MOVE,1395,Short,0.000646,0.0000125
1/8/2026 - 22:00:00,AIXBT,1051,Short,0.000481,0.0000125
1/8/2026 - 22:00:00,IP,17,Short,-0.009643,-0.000281785
1/8/2026 - 22:00:00,AVNT,117,Short,-0.011595,-0.0003209321
1/8/2026 - 22:00:00,ZEC,0.06,Short,0.000323,0.0000125
1/8/2026 - 23:00:00,BTC,0.00082,Long,-0.000935,0.0000125
1/8/2026 - 23:00:00,ETH,0.0066,Long,-0.000257,0.0000125
1/8/2026 - 23:00:00,ATOM,27.39,Long,0.00281,-0.0000423123
1/8/2026 - 23:00:00,SOL,0.24,Long,-0.000418,0.0000125
1/8/2026 - 23:00:00,AVAX,0.83,Long,-0.000144,0.0000125
1/8/2026 - 23:00:00,BNB,0.048,Long,-0.000535,0.0000125
1/8/2026 - 23:00:00,XRP,16,Long,-0.000427,0.0000125
1/8/2026 - 23:00:00,BCH,0.033,Long,-0.00026,0.0000125
1/8/2026 - 23:00:00,YGG,152,Short,0.000131,0.0000125
1/8/2026 - 23:00:00,TRX,140,Long,-0.000516,0.0000125
1/8/2026 - 23:00:00,BANANA,2.9,Short,0.000267,0.0000125
1/8/2026 - 23:00:00,ARK,35,Long,-0.000127,0.0000125
1/8/2026 - 23:00:00,TON,37.8,Long,-0.000884,0.0000125
1/8/2026 - 23:00:00,POLYX,176,Short,-0.001246,-0.0001153981
1/8/2026 - 23:00:00,GMT,1922,Short,0.000308,0.0000099192
1/8/2026 - 23:00:00,USTC,2996,Short,-0.001395,-0.0000686473
1/8/2026 - 23:00:00,CAKE,5.1,Long,0.000089,-0.0000089529
1/8/2026 - 23:00:00,ETC,0.83,Long,-0.000103,0.0000098799
1/8/2026 - 23:00:00,MAVIA,194,Short,0.000149,0.0000125
1/8/2026 - 23:00:00,STRK,250,Short,-0.00063,-0.0000297413
1/8/2026 - 23:00:00,TNSR,258.3,Short,-0.002265,-0.0001207765
1/8/2026 - 23:00:00,MERL,203,Short,0.000621,0.0000125
1/8/2026 - 23:00:00,EIGEN,27.48,Short,0.000146,0.0000125
1/8/2026 - 23:00:00,REZ,3636,Short,0.000241,0.0000125
1/8/2026 - 23:00:00,TURBO,5084,Short,0.000031,0.0000031136
1/8/2026 - 23:00:00,HMSTR,134918,Short,0.000414,0.0000125
1/8/2026 - 23:00:00,XLM,133,Long,-0.000385,0.0000125
1/8/2026 - 23:00:00,ALGO,165,Long,-0.000277,0.0000125
1/8/2026 - 23:00:00,ME,48.6,Short,0.000131,0.0000125
1/8/2026 - 23:00:00,MOVE,1395,Short,0.000649,0.0000125
1/8/2026 - 23:00:00,AIXBT,1051,Short,0.000488,0.0000125
1/8/2026 - 23:00:00,IP,17,Short,-0.008215,-0.0002393682
1/8/2026 - 23:00:00,AVNT,117,Short,-0.011581,-0.0003195639
1/8/2026 - 23:00:00,ZEC,0.06,Short,0.000319,0.0000125
1/9/2026 - 00:00:00,BTC,0.00082,Long,-0.000935,0.0000125
1/9/2026 - 00:00:00,ETH,0.0066,Long,-0.000257,0.0000125
1/9/2026 - 00:00:00,ATOM,27.39,Long,0.001623,-0.0000241933
1/9/2026 - 00:00:00,SOL,0.24,Long,-0.000416,0.0000125
1/9/2026 - 00:00:00,AVAX,0.83,Long,-0.000144,0.0000125
1/9/2026 - 00:00:00,BNB,0.048,Long,-0.000535,0.0000125
1/9/2026 - 00:00:00,XRP,16,Long,-0.000426,0.0000125
1/9/2026 - 00:00:00,BCH,0.033,Long,-0.000261,0.0000125
1/9/2026 - 00:00:00,YGG,152,Short,0.000131,0.0000125
1/9/2026 - 00:00:00,TRX,140,Long,-0.000516,0.0000125
1/9/2026 - 00:00:00,BANANA,2.9,Short,0.000265,0.0000125
1/9/2026 - 00:00:00,ARK,35,Long,-0.000119,0.0000117668
1/9/2026 - 00:00:00,TON,37.8,Long,-0.000882,0.0000125
1/9/2026 - 00:00:00,POLYX,176,Short,-0.002562,-0.0002382616
1/9/2026 - 00:00:00,GMT,1922,Short,0.00006,0.0000019413
1/9/2026 - 00:00:00,USTC,2996,Short,-0.001075,-0.0000530332
1/9/2026 - 00:00:00,CAKE,5.1,Long,-0.00005,0.0000051237
1/9/2026 - 00:00:00,ETC,0.83,Long,-0.000131,0.0000125
1/9/2026 - 00:00:00,MAVIA,194,Short,0.000148,0.0000125
1/9/2026 - 00:00:00,STRK,250,Short,-0.000504,-0.000023889
1/9/2026 - 00:00:00,TNSR,258.3,Short,-0.001686,-0.0000899459
1/9/2026 - 00:00:00,MERL,203,Short,0.000615,0.0000125
1/9/2026 - 00:00:00,EIGEN,27.48,Short,0.000145,0.0000125
1/9/2026 - 00:00:00,REZ,3636,Short,0.000242,0.0000125
1/9/2026 - 00:00:00,TURBO,5084,Short,0.000124,0.0000125
1/9/2026 - 00:00:00,HMSTR,134918,Short,0.000416,0.0000125
1/9/2026 - 00:00:00,XLM,133,Long,-0.000384,0.0000125
1/9/2026 - 00:00:00,ALGO,165,Long,-0.000279,0.0000125
1/9/2026 - 00:00:00,ME,48.6,Short,0.000131,0.0000125
1/9/2026 - 00:00:00,MOVE,1395,Short,0.001971,0.000037963
1/9/2026 - 00:00:00,AIXBT,1051,Short,0.000484,0.0000125
1/9/2026 - 00:00:00,IP,17,Short,-0.007902,-0.0002306916
1/9/2026 - 00:00:00,AVNT,117,Short,-0.014035,-0.00038849
1/9/2026 - 00:00:00,ZEC,0.06,Short,0.000316,0.0000125
1/9/2026 - 01:00:00,BTC,0.00082,Long,-0.000933,0.0000125
1/9/2026 - 01:00:00,ETH,0.0066,Long,-0.000256,0.0000125
1/9/2026 - 01:00:00,ATOM,27.39,Long,0.003282,-0.0000486928
1/9/2026 - 01:00:00,SOL,0.24,Long,-0.000415,0.0000125
1/9/2026 - 01:00:00,AVAX,0.83,Long,-0.000144,0.0000125
1/9/2026 - 01:00:00,BNB,0.048,Long,-0.000535,0.0000125
1/9/2026 - 01:00:00,XRP,16,Long,-0.000424,0.0000125
1/9/2026 - 01:00:00,BCH,0.033,Long,-0.00026,0.0000125
1/9/2026 - 01:00:00,YGG,152,Short,0.000131,0.0000125
1/9/2026 - 01:00:00,TRX,140,Long,-0.000516,0.0000125
1/9/2026 - 01:00:00,BANANA,2.9,Short,0.000264,0.0000125
1/9/2026 - 01:00:00,ARK,35,Long,-0.000127,0.0000125
1/9/2026 - 01:00:00,TON,37.8,Long,-0.000879,0.0000125
1/9/2026 - 01:00:00,POLYX,176,Short,-0.003566,-0.0003306047
1/9/2026 - 01:00:00,GMT,1922,Short,-0.000871,-0.0000279587
1/9/2026 - 01:00:00,USTC,2996,Short,-0.002786,-0.0001377866
1/9/2026 - 01:00:00,CAKE,5.1,Long,0.000226,-0.0000228104
1/9/2026 - 01:00:00,ETC,0.83,Long,-0.00013,0.0000125
1/9/2026 - 01:00:00,MAVIA,194,Short,0.000148,0.0000125
1/9/2026 - 01:00:00,STRK,250,Short,-0.000014,-7.043e-7
1/9/2026 - 01:00:00,TNSR,258.3,Short,-0.000256,-0.0000136934
1/9/2026 - 01:00:00,MERL,203,Short,0.00061,0.0000125
1/9/2026 - 01:00:00,EIGEN,27.48,Short,0.000144,0.0000125
1/9/2026 - 01:00:00,REZ,3636,Short,0.000035,0.0000018318
1/9/2026 - 01:00:00,TURBO,5084,Short,0.000071,0.0000072597
1/9/2026 - 01:00:00,HMSTR,134918,Short,0.000421,0.0000125
1/9/2026 - 01:00:00,XLM,133,Long,-0.000382,0.0000125
1/9/2026 - 01:00:00,ALGO,165,Long,-0.000277,0.0000125
1/9/2026 - 01:00:00,ME,48.6,Short,0.000131,0.0000125
1/9/2026 - 01:00:00,MOVE,1395,Short,0.002021,0.00003898
1/9/2026 - 01:00:00,AIXBT,1051,Short,0.000482,0.0000125
1/9/2026 - 01:00:00,IP,17,Short,-0.008265,-0.0002409382
1/9/2026 - 01:00:00,AVNT,117,Short,-0.01756,-0.0004799782
1/9/2026 - 01:00:00,ZEC,0.06,Short,0.000316,0.0000125
1/9/2026 - 02:00:00,BTC,0.00082,Long,-0.000935,0.0000125
1/9/2026 - 02:00:00,ETH,0.0066,Long,-0.000257,0.0000125
1/9/2026 - 02:00:00,ATOM,27.39,Long,0.000011,-1.745e-7
1/9/2026 - 02:00:00,SOL,0.24,Long,-0.000417,0.0000125
1/9/2026 - 02:00:00,AVAX,0.83,Long,-0.000144,0.0000125
1/9/2026 - 02:00:00,BNB,0.048,Long,-0.000536,0.0000125
1/9/2026 - 02:00:00,XRP,16,Long,-0.000426,0.0000125
1/9/2026 - 02:00:00,BCH,0.033,Long,-0.00026,0.0000125
1/9/2026 - 02:00:00,YGG,152,Short,0.00013,0.0000125
1/9/2026 - 02:00:00,TRX,140,Long,-0.000516,0.0000125
1/9/2026 - 02:00:00,BANANA,2.9,Short,0.000263,0.0000125
1/9/2026 - 02:00:00,ARK,35,Long,-0.000126,0.0000125
1/9/2026 - 02:00:00,TON,37.8,Long,-0.000875,0.0000125
1/9/2026 - 02:00:00,POLYX,176,Short,-0.002048,-0.0001898673
1/9/2026 - 02:00:00,GMT,1922,Short,-0.000774,-0.0000247639
1/9/2026 - 02:00:00,USTC,2996,Short,-0.000794,-0.0000390744
1/9/2026 - 02:00:00,CAKE,5.1,Long,0.000348,-0.0000351285
1/9/2026 - 02:00:00,ETC,0.83,Long,-0.000131,0.0000125
1/9/2026 - 02:00:00,MAVIA,194,Short,0.000149,0.0000125
1/9/2026 - 02:00:00,STRK,250,Short,-0.000677,-0.0000322349
1/9/2026 - 02:00:00,TNSR,258.3,Short,0.000235,0.0000125
1/9/2026 - 02:00:00,MERL,203,Short,0.000612,0.0000125
1/9/2026 - 02:00:00,EIGEN,27.48,Short,0.000143,0.0000125
1/9/2026 - 02:00:00,REZ,3636,Short,-0.000077,-0.0000040442
1/9/2026 - 02:00:00,TURBO,5084,Short,-0.000043,-0.0000043506
1/9/2026 - 02:00:00,HMSTR,134918,Short,0.000419,0.0000125
1/9/2026 - 02:00:00,XLM,133,Long,-0.000384,0.0000125
1/9/2026 - 02:00:00,ALGO,165,Long,-0.000278,0.0000125
1/9/2026 - 02:00:00,ME,48.6,Short,0.000132,0.0000125
1/9/2026 - 02:00:00,MOVE,1395,Short,0.000637,0.0000125
1/9/2026 - 02:00:00,AIXBT,1051,Short,0.00048,0.0000125
1/9/2026 - 02:00:00,IP,17,Short,-0.005204,-0.0001529313
1/9/2026 - 02:00:00,AVNT,117,Short,-0.011593,-0.0003220411
1/9/2026 - 02:00:00,ZEC,0.06,Short,0.000326,0.0000125
1/9/2026 - 03:00:00,BTC,0.00082,Long,-0.000933,0.0000125
1/9/2026 - 03:00:00,ETH,0.0066,Long,-0.000256,0.0000125
1/9/2026 - 03:00:00,ATOM,27.39,Long,0.000282,-0.0000042238
1/9/2026 - 03:00:00,SOL,0.24,Long,-0.000414,0.0000125
1/9/2026 - 03:00:00,AVAX,0.83,Long,-0.000144,0.0000125
1/9/2026 - 03:00:00,BNB,0.048,Long,-0.000534,0.0000125
1/9/2026 - 03:00:00,XRP,16,Long,-0.000422,0.0000125
1/9/2026 - 03:00:00,BCH,0.033,Long,-0.000263,0.0000125
1/9/2026 - 03:00:00,YGG,152,Short,0.000129,0.0000125
1/9/2026 - 03:00:00,TRX,140,Long,-0.000515,0.0000125
1/9/2026 - 03:00:00,BANANA,2.9,Short,0.000262,0.0000125
1/9/2026 - 03:00:00,ARK,35,Long,-0.000125,0.0000125
1/9/2026 - 03:00:00,TON,37.8,Long,-0.000874,0.0000125
1/9/2026 - 03:00:00,POLYX,176,Short,-0.002699,-0.0002487992
1/9/2026 - 03:00:00,GMT,1922,Short,0.000385,0.0000125
1/9/2026 - 03:00:00,USTC,2996,Short,-0.000195,-0.0000096798
1/9/2026 - 03:00:00,CAKE,5.1,Long,0.000108,-0.0000109356
1/9/2026 - 03:00:00,ETC,0.83,Long,-0.00013,0.0000125
1/9/2026 - 03:00:00,MAVIA,194,Short,0.000147,0.0000125
1/9/2026 - 03:00:00,STRK,250,Short,-0.000763,-0.0000365132
1/9/2026 - 03:00:00,TNSR,258.3,Short,0.000235,0.0000125
1/9/2026 - 03:00:00,MERL,203,Short,0.000613,0.0000125
1/9/2026 - 03:00:00,EIGEN,27.48,Short,0.000142,0.0000125
1/9/2026 - 03:00:00,REZ,3636,Short,-0.000531,-0.0000278501
1/9/2026 - 03:00:00,TURBO,5084,Short,0.000123,0.0000125
1/9/2026 - 03:00:00,HMSTR,134918,Short,0.000418,0.0000125
1/9/2026 - 03:00:00,XLM,133,Long,-0.000381,0.0000125
1/9/2026 - 03:00:00,ALGO,165,Long,-0.000276,0.0000125
1/9/2026 - 03:00:00,ME,48.6,Short,0.00013,0.0000125
1/9/2026 - 03:00:00,MOVE,1395,Short,0.00063,0.0000125
1/9/2026 - 03:00:00,AIXBT,1051,Short,0.000475,0.0000125
1/9/2026 - 03:00:00,IP,17,Short,-0.004512,-0.0001335589
1/9/2026 - 03:00:00,AVNT,117,Short,-0.013011,-0.0003650521
1/9/2026 - 03:00:00,ZEC,0.06,Short,0.00032,0.0000125
1/9/2026 - 04:00:00,BTC,0.00082,Long,-0.000933,0.0000125
1/9/2026 - 04:00:00,ETH,0.0066,Long,-0.000256,0.0000125
1/9/2026 - 04:00:00,ATOM,27.39,Long,0.000217,-0.0000032778
1/9/2026 - 04:00:00,SOL,0.24,Long,-0.000416,0.0000125
1/9/2026 - 04:00:00,AVAX,0.83,Long,-0.000144,0.0000125
1/9/2026 - 04:00:00,BNB,0.048,Long,-0.000535,0.0000125
1/9/2026 - 04:00:00,XRP,16,Long,-0.000423,0.0000125
1/9/2026 - 04:00:00,BCH,0.033,Long,-0.000262,0.0000125
1/9/2026 - 04:00:00,YGG,152,Short,0.000129,0.0000125
1/9/2026 - 04:00:00,TRX,140,Long,-0.000515,0.0000125
1/9/2026 - 04:00:00,BANANA,2.9,Short,0.000263,0.0000125
1/9/2026 - 04:00:00,ARK,35,Long,-0.000126,0.0000125
1/9/2026 - 04:00:00,TON,37.8,Long,-0.000869,0.0000125
1/9/2026 - 04:00:00,POLYX,176,Short,-0.003427,-0.0003126234
1/9/2026 - 04:00:00,GMT,1922,Short,-0.001899,-0.0000612473
1/9/2026 - 04:00:00,USTC,2996,Short,-0.001034,-0.0000508299
1/9/2026 - 04:00:00,CAKE,5.1,Long,-0.000073,0.0000074015
1/9/2026 - 04:00:00,ETC,0.83,Long,-0.00013,0.0000125
1/9/2026 - 04:00:00,MAVIA,194,Short,0.000148,0.0000125
1/9/2026 - 04:00:00,STRK,250,Short,-0.00093,-0.000044497
1/9/2026 - 04:00:00,TNSR,258.3,Short,0.000233,0.0000125
1/9/2026 - 04:00:00,MERL,203,Short,0.000613,0.0000125
1/9/2026 - 04:00:00,EIGEN,27.48,Short,0.000141,0.0000125
1/9/2026 - 04:00:00,REZ,3636,Short,0.000239,0.0000125
1/9/2026 - 04:00:00,TURBO,5084,Short,0.000096,0.000009816
1/9/2026 - 04:00:00,HMSTR,134918,Short,0.000418,0.0000125
1/9/2026 - 04:00:00,XLM,133,Long,-0.000381,0.0000125
1/9/2026 - 04:00:00,ALGO,165,Long,-0.000276,0.0000125
1/9/2026 - 04:00:00,ME,48.6,Short,0.00013,0.0000125
1/9/2026 - 04:00:00,MOVE,1395,Short,0.000632,0.0000125
1/9/2026 - 04:00:00,AIXBT,1051,Short,0.000476,0.0000125
1/9/2026 - 04:00:00,IP,17,Short,-0.005382,-0.0001585938
1/9/2026 - 04:00:00,AVNT,117,Short,-0.012804,-0.0003577595
1/9/2026 - 04:00:00,ZEC,0.06,Short,0.00032,0.0000125
1/9/2026 - 05:00:00,BTC,0.00082,Long,-0.000935,0.0000125
1/9/2026 - 05:00:00,ETH,0.0066,Long,-0.000257,0.0000125
1/9/2026 - 05:00:00,ATOM,27.39,Long,0.001921,-0.0000289628
1/9/2026 - 05:00:00,SOL,0.24,Long,-0.000422,0.0000125
1/9/2026 - 05:00:00,AVAX,0.83,Long,-0.000145,0.0000125
1/9/2026 - 05:00:00,BNB,0.048,Long,-0.000537,0.0000125
1/9/2026 - 05:00:00,XRP,16,Long,-0.000427,0.0000125
1/9/2026 - 05:00:00,BCH,0.033,Long,-0.000264,0.0000125
1/9/2026 - 05:00:00,YGG,152,Short,0.000131,0.0000125
1/9/2026 - 05:00:00,TRX,140,Long,-0.000514,0.0000125
1/9/2026 - 05:00:00,BANANA,2.9,Short,0.000265,0.0000125
1/9/2026 - 05:00:00,ARK,35,Long,-0.000105,0.0000104373
1/9/2026 - 05:00:00,TON,37.8,Long,-0.000867,0.0000125
1/9/2026 - 05:00:00,POLYX,176,Short,-0.001357,-0.0001242227
1/9/2026 - 05:00:00,GMT,1922,Short,-0.00233,-0.0000736181
1/9/2026 - 05:00:00,USTC,2996,Short,-0.00021,-0.0000102192
1/9/2026 - 05:00:00,CAKE,5.1,Long,0.000072,-0.0000072658
1/9/2026 - 05:00:00,ETC,0.83,Long,-0.00011,0.0000104864
1/9/2026 - 05:00:00,MAVIA,194,Short,0.000149,0.0000125
1/9/2026 - 05:00:00,STRK,250,Short,-0.001024,-0.0000486733
1/9/2026 - 05:00:00,TNSR,258.3,Short,0.000236,0.0000125
1/9/2026 - 05:00:00,MERL,203,Short,0.000614,0.0000125
1/9/2026 - 05:00:00,EIGEN,27.48,Short,0.000141,0.0000125
1/9/2026 - 05:00:00,REZ,3636,Short,-0.000395,-0.0000204198
1/9/2026 - 05:00:00,TURBO,5084,Short,0.000034,0.0000034607
1/9/2026 - 05:00:00,HMSTR,134918,Short,0.000419,0.0000125
1/9/2026 - 05:00:00,XLM,133,Long,-0.000385,0.0000125
1/9/2026 - 05:00:00,ALGO,165,Long,-0.000278,0.0000125
1/9/2026 - 05:00:00,ME,48.6,Short,0.000132,0.0000125
1/9/2026 - 05:00:00,MOVE,1395,Short,0.000638,0.0000125
1/9/2026 - 05:00:00,AIXBT,1051,Short,0.000486,0.0000125
1/9/2026 - 05:00:00,IP,17,Short,-0.006105,-0.0001784651
1/9/2026 - 05:00:00,AVNT,117,Short,-0.009216,-0.0002561287
1/9/2026 - 05:00:00,ZEC,0.06,Short,0.000328,0.0000125
1/9/2026 - 06:00:00,BTC,0.00082,Long,-0.000932,0.0000125
1/9/2026 - 06:00:00,ETH,0.0066,Long,-0.000257,0.0000125
1/9/2026 - 06:00:00,ATOM,27.39,Long,0.002354,-0.0000354137
1/9/2026 - 06:00:00,SOL,0.24,Long,-0.000419,0.0000125
1/9/2026 - 06:00:00,AVAX,0.83,Long,-0.000144,0.0000125
1/9/2026 - 06:00:00,BNB,0.048,Long,-0.000537,0.0000125
1/9/2026 - 06:00:00,XRP,16,Long,-0.000425,0.0000125
1/9/2026 - 06:00:00,BCH,0.033,Long,-0.000263,0.0000125
1/9/2026 - 06:00:00,YGG,152,Short,0.00013,0.0000125
1/9/2026 - 06:00:00,TRX,140,Long,-0.000513,0.0000125
1/9/2026 - 06:00:00,BANANA,2.9,Short,0.000265,0.0000125
1/9/2026 - 06:00:00,ARK,35,Long,-0.000036,0.0000036194
1/9/2026 - 06:00:00,TON,37.8,Long,-0.000862,0.0000125
1/9/2026 - 06:00:00,POLYX,176,Short,-0.001393,-0.0001291814
1/9/2026 - 06:00:00,GMT,1922,Short,-0.007332,-0.0002245432
1/9/2026 - 06:00:00,USTC,2996,Short,0.000255,0.0000125
1/9/2026 - 06:00:00,CAKE,5.1,Long,0.000084,-0.0000084784
1/9/2026 - 06:00:00,ETC,0.83,Long,-0.000131,0.0000125
1/9/2026 - 06:00:00,MAVIA,194,Short,0.00015,0.0000125
1/9/2026 - 06:00:00,STRK,250,Short,-0.001311,-0.0000628488
1/9/2026 - 06:00:00,TNSR,258.3,Short,0.000234,0.0000125
1/9/2026 - 06:00:00,MERL,203,Short,0.000619,0.0000125
1/9/2026 - 06:00:00,EIGEN,27.48,Short,0.00014,0.0000125
1/9/2026 - 06:00:00,REZ,3636,Short,-0.000207,-0.000010706
1/9/2026 - 06:00:00,TURBO,5084,Short,0.000123,0.0000125
1/9/2026 - 06:00:00,HMSTR,134918,Short,0.000881,0.0000264427
1/9/2026 - 06:00:00,XLM,133,Long,-0.000383,0.0000125
1/9/2026 - 06:00:00,ALGO,165,Long,-0.000277,0.0000125
1/9/2026 - 06:00:00,ME,48.6,Short,0.000131,0.0000125
1/9/2026 - 06:00:00,MOVE,1395,Short,0.000633,0.0000125
1/9/2026 - 06:00:00,AIXBT,1051,Short,0.000484,0.0000125
1/9/2026 - 06:00:00,IP,17,Short,-0.003329,-0.0000981248
1/9/2026 - 06:00:00,AVNT,117,Short,-0.006685,-0.000185771
