token,side,open_date,close_date,open_price,close_price,effective_open,effective_close,position_size,return,fees,pnl_eur_no_funding,funding,pnl_eur
POLYX,LONG,2025-06-14,2025-07-14,0.13218,0.15132,0.13231217999999997,0.15116868,10.0,0.14251522422198795,0.009,1.4161522422198796,-0.004604850025674128,1.4115473921942054
MOODENG,SHORT,2025-06-14,2025-07-14,0.15333,0.1891,0.15317667,0.18928909999999996,10.0,-0.23575672457169866,0.009,-2.3665672457169866,-0.1198396603723661,-2.4864069060893526
HYPE,SHORT,2025-06-14,2025-07-14,39.275,46.95,39.235724999999995,46.99695,10.0,-0.1978101589813876,0.009,-1.987101589813876,0.13247657857562212,-1.8546250112382539
kNEIRO,SHORT,2025-06-14,2025-07-14,0.39184,0.47723,0.39144816000000004,0.4777072299999999,10.0,-0.2203588592675972,0.009,-2.212588592675972,0.031938181232707794,-2.1806504114432643
SOPH,LONG,2025-06-15,2025-07-15,0.043914,0.034483,0.043957913999999994,0.034448517,10.0,-0.21632957833258415,0.009,-2.172295783325841,-0.5088230482870275,-2.681118831612869
TRX,LONG,2025-06-15,2025-07-15,0.27229,0.29977,0.27256228999999993,0.29947023,10.0,0.09872216732549496,0.009,0.9782216732549497,0.07095831055906526,1.049179983814015
kLUNC,LONG,2025-06-15,2025-07-15,0.059941,0.062118,0.060000940999999995,0.062055882,10.0,0.034248479536346015,0.009,0.33348479536346015,0.07290541669968142,0.4063902120631416
UMA,SHORT,2025-06-15,2025-07-15,1.1975,1.2072,1.1963025,1.2084072,10.0,-0.01011842740443981,0.009,-0.11018427404439811,0.03697547316502306,-0.07320880087937505
HMSTR,SHORT,2025-06-15,2025-07-15,0.000902,0.000748,0.000901098,0.0007487479999999999,10.0,0.16907151053492528,0.009,1.681715105349253,0.02888745314161168,1.7106025584908646
MOODENG,SHORT,2025-06-15,2025-07-15,0.15784,0.18741,0.15768216000000002,0.18759740999999996,10.0,-0.18971867204254397,0.009,-1.9061867204254397,-0.10187906118599589,-2.008065781611436
LTC,LONG,2025-06-16,2025-07-16,88.804,98.679,88.892804,98.580321,10.0,0.10897976623619612,0.009,1.0807976623619613,0.09318811044870405,1.1739857728106653
SOPH,LONG,2025-06-16,2025-07-16,0.043401,0.036342,0.043444401,0.036305658,10.0,-0.16431905690217719,0.009,-1.6521905690217717,-0.5018417104199686,-2.1540322794417404
SOL,LONG,2025-06-16,2025-07-16,157.79,174.39,157.94778999999997,174.21561,10.0,0.10299492003022032,0.009,1.0209492003022032,0.06151257826481778,1.082461778567021
MOODENG,SHORT,2025-06-16,2025-07-16,0.16237,0.20243,0.16220763,0.20263242999999997,10.0,-0.24921639012912022,0.009,-2.501163901291202,-0.0918808497412853,-2.5930447510324877
UMA,SHORT,2025-06-16,2025-07-16,1.2107,1.2428,1.2094893000000002,1.2440427999999997,10.0,-0.028568669437587794,0.009,-0.29468669437587797,0.04122635529028657,-0.2534603390855914
PURR,SHORT,2025-06-16,2025-07-16,0.2792,0.20042,0.2789208,0.20062041999999997,10.0,0.2807262133193367,0.009,2.7982621331933673,0.09638627706893857,2.894648410262306
MKR,LONG,2025-06-17,2025-07-17,2048.9,1846.0,2050.9489,1844.154,10.0,-0.1008288894959791,0.009,-1.017288894959791,0.09062008696486783,-0.9266688079949231
ETC,LONG,2025-06-17,2025-07-17,16.701,19.816,16.717700999999998,19.796184,10.0,0.18414511660425092,0.009,1.8324511660425093,0.028511937358372423,1.8609631034008818
BCH,LONG,2025-06-17,2025-07-17,473.0,490.95,473.47299999999996,490.45905,10.0,0.0358754353468942,0.009,0.34975435346894196,-0.07145396332103415,0.2783003901479078
OM,SHORT,2025-06-17,2025-07-17,0.25229,0.22937,0.25203771,0.22959936999999997,10.0,0.08902770938523467,0.009,0.8812770938523468,0.06910351786917124,0.950380611721518
USUAL,SHORT,2025-06-17,2025-07-17,0.08313,0.08957,0.08304687,0.08965956999999998,10.0,-0.07962611956356676,0.009,-0.8052611956356676,-0.21315106553949598,-1.0184122611751636
FTT,SHORT,2025-06-17,2025-07-17,0.86761,0.87844,0.86674239,0.8793184399999999,10.0,-0.014509559178246664,0.009,-0.15409559178246665,0.11738016616759682,-0.03671542561486983
BTC,LONG,2025-06-18,2025-07-18,103770.0,117378.0,103873.76999999999,117260.622,10.0,0.12887615420139284,0.009,1.2797615420139286,0.12388195028816226,1.4036434923020908
SOPH,LONG,2025-06-18,2025-07-18,0.039857,0.034395,0.039896856999999994,0.034360605,10.0,-0.13876411367441782,0.009,-1.396641136744178,-0.46954371134422956,-1.8661848480884076
BNB,LONG,2025-06-18,2025-07-18,639.19,732.17,639.82919,731.43783,10.0,0.1431767125222904,0.009,1.422767125222904,0.04409397743042953,1.4668611026533336
OM,SHORT,2025-06-18,2025-07-18,0.24982,0.2305,0.24957017999999997,0.23073049999999998,10.0,0.0754885058783866,0.009,0.745885058783866,0.06977146868063325,0.8156565274644992
USUAL,SHORT,2025-06-18,2025-07-18,0.07634,0.08936,0.07626366000000001,0.08944935999999999,10.0,-0.17289623917865965,0.009,-1.7379623917865965,-0.22895601604027394,-1.9669184078268704
kNEIRO,SHORT,2025-06-18,2025-07-18,0.3692,0.55008,0.36883079999999996,0.5506300799999999,10.0,-0.4929069914985407,0.009,-4.938069914985408,0.06090401801630993,-4.877165896969098
TAO,LONG,2025-06-19,2025-07-19,348.81,413.44,349.15880999999996,413.02656,10.0,0.18291891302986188,0.009,1.8201891302986188,0.14271979933847295,1.9629089296370918
SUSHI,LONG,2025-06-19,2025-07-19,0.61161,1.0034,0.61222161,1.0023966,10.0,0.63731005836269,0.009,6.364100583626899,0.05430771501620141,6.418408298643101
NEAR,LONG,2025-06-19,2025-07-19,2.1886,2.941,2.1907886,2.938059,10.0,0.34109653482768726,0.009,3.401965348276873,0.08480931841479367,3.4867746666916664
USUAL,SHORT,2025-06-19,2025-07-19,0.07542,0.08988,0.07534458,0.08996987999999999,10.0,-0.19411217104136747,0.009,-1.9501217104136745,-0.20877839525497388,-2.1589001056686485
IP,SHORT,2025-06-19,2025-07-19,2.668,4.6167,2.6653320000000003,4.6213166999999995,10.0,-0.7338615602108852,0.009,-7.347615602108853,-0.887246240533637,-8.23486184264249
ZEN,SHORT,2025-06-19,2025-07-19,8.0051,9.3055,7.9970949000000005,9.314805499999999,10.0,-0.1647736604951378,0.009,-1.6567366049513779,0.0860756210410858,-1.570660983910292
ETC,LONG,2025-06-20,2025-07-20,16.158,24.846,16.174158,24.821154,10.0,0.5346179998983566,0.009,5.337179998983565,0.05248778345889783,5.389667782442463
SOPH,LONG,2025-06-20,2025-07-20,0.036911,0.035683,0.03694791099999999,0.035647317,10.0,-0.035200745178800376,0.009,-0.36100745178800375,-0.4499970051745822,-0.8110044569625859
SOL,LONG,2025-06-20,2025-07-20,139.82,182.13,139.95981999999998,181.94787,10.0,0.3000007430704042,0.009,2.991007430704042,0.11498918212091158,3.1059966128249537
XAI,SHORT,2025-06-20,2025-07-20,0.05009,0.06741,0.05003991,0.06747740999999999,10.0,-0.34847184976951373,0.009,-3.4937184976951374,0.020592291160795455,-3.473126206534342
