time,cash_collateral,account_equity,portfolio_margin_value,posted_initial_margin_open,maintenance_margin_required,margin_ratio,unrealized_pnl_total,unrealized_pnl_long,unrealized_pnl_short,realized_pnl_total,realized_pnl_long,realized_pnl_short,funding_pnl_total,fees_total,n_open_positions,long_exposure,short_exposure,gross_exposure,net_exposure,gross_leverage_on_equity
2025-12-04 23:00:00+00:00,228.260473053079,2086.7305102625746,1858.4700372094953,1769.4591685508851,107.13651749693737,0.0513418081395936,89.01086865861011,-49.94448104181963,138.95534970042974,38.2705051373143,-101.22554556363069,139.49605070094492,-38.509218140648194,2.041645392699374,42,884.2793940639119,709.2275469053599,1593.506940969272,175.05184715855205,0.7636381090573885
2025-12-05 00:00:00+00:00,228.260473053079,2087.3202099867963,1859.0597369337174,1769.428589600309,107.33931597379393,0.05142446063628777,89.63114733340848,-47.9064277678664,137.53757510127488,38.2705051373143,-101.22554556363069,139.49605070094492,-38.53979709122468,2.041645392699374,42,886.3174473378654,710.6453215045145,1596.9627688423798,175.67212583335083,0.765077998671072
2025-12-05 01:00:00+00:00,228.260473053079,2087.3408888247814,1859.0804157717025,1769.397516200026,107.44512810986784,0.0514746434974317,89.6828995716765,-47.015866210260945,136.69876578193745,38.2705051373143,-101.22554556363069,139.49605070094492,-38.570870491507016,2.041645392699374,42,887.2080088954707,711.4841308238518,1598.6921397193225,175.72387807161886,0.7658989234956353
2025-12-05 02:00:00+00:00,228.260473053079,2083.1563856474577,1854.895912594379,1769.3698496671511,108.05217869470876,0.05186945129956025,85.52606292722788,-45.636628819426846,131.16269174665473,38.2705051373143,-101.22554556363069,139.49605070094492,-38.59853702438185,2.041645392699374,42,888.5872462863049,717.0202048591349,1605.6074511454399,171.56704142717,0.7707570407136799
2025-12-05 03:00:00+00:00,228.260473053079,2088.8183087126163,1860.5578356595372,1769.340870435603,107.21628388161155,0.05132867872442733,91.21696522393418,-47.86960508419849,139.08657030813268,38.2705051373143,-101.22554556363069,139.49605070094492,-38.62751625593045,2.041645392699374,42,886.3542700215332,709.0963262976569,1595.45059631919,177.25794372387634,0.7638053485381888
2025-12-05 04:00:00+00:00,228.260473053079,2090.404449622836,1862.1439765697578,1769.3134729813098,106.77840486405663,0.0510802609912748,92.83050358844793,-49.828825113055956,142.65932870150388,38.2705051373143,-101.22554556363069,139.49605070094492,-38.654913710223404,2.041645392699374,42,884.3950499926756,705.5235679042856,1589.9186178969612,178.87148208838994,0.7605794267151623
2025-12-05 05:00:00+00:00,228.260473053079,2093.00108536381,1864.7406123107316,1769.2852643134584,106.34851356443542,0.050811494704002834,95.45534799727328,-51.125885550506624,146.5812335477799,38.2705051373143,-101.22554556363069,139.49605070094492,-38.68312237807503,2.041645392699374,42,883.097989555225,701.6016630580095,1584.6996526132345,181.49632649721548,0.7571422985372119
2025-12-05 06:00:00+00:00,228.260473053079,2092.453928647338,1864.1934555942598,1769.2593154723754,106.81103165129404,0.051045822414040806,94.93414012188441,-48.07665662645427,143.0107967483387,38.2705051373143,-101.22554556363069,139.49605070094492,-38.70907121915804,2.041645392699374,42,886.1472184792772,705.1720998574509,1591.319318336728,180.97511862182625,0.76050387372946
2025-12-05 07:00:00+00:00,228.260473053079,2095.4135669439115,1867.1530938908325,1769.2416546606405,106.57862657596513,0.050862812123244186,97.91143923019197,-47.62720709261084,145.5386463228028,38.2705051373143,-101.22554556363069,139.49605070094492,-38.726732030892954,2.041645392699374,42,886.5966680131206,702.6442502829866,1589.2409182961073,183.95241773013402,0.7584378298237138
2025-12-05 08:00:00+00:00,228.260473053079,2099.3430660223844,1871.0825929693046,1769.2227190340755,105.82556035359055,0.05040889317537688,101.85987393522927,-50.26131160849538,152.12118554372466,38.2705051373143,-101.22554556363069,139.49605070094492,-38.745667657457716,2.041645392699374,42,883.9625634972363,696.0617110620648,1580.024274559301,187.9008524351715,0.7526279530638914
2025-12-05 09:00:00+00:00,228.260473053079,2099.991717361674,1871.731244308596,1769.2079181845065,104.64760987246328,0.04983239172197182,102.52332612408938,-58.50424306365178,161.02756918774116,38.2705051373143,-101.22554556363069,139.49605070094492,-38.760468507027504,2.041645392699374,42,875.71963204208,687.1553274180486,1562.8749594601286,188.56430462403137,0.7442291064955473
2025-12-05 10:00:00+00:00,228.260473053079,2098.9978378471683,1870.737364794089,1769.1771660103932,105.06192818953647,0.050053376089845315,101.56019878369588,-56.12004772540097,157.68024650909686,38.2705051373143,-101.22554556363069,139.49605070094492,-38.791220681139855,2.041645392699374,42,878.1038273803308,690.5026500966927,1568.6064774770234,187.6011772836381,0.747312097798948
2025-12-05 11:00:00+00:00,228.260473053079,2102.5330899684973,1874.2726169154184,1769.1414269367892,104.7229824258902,0.04980800679215911,105.13118997862927,-55.91232709917503,161.0435170778043,38.2705051373143,-101.22554556363069,139.49605070094492,-38.8269597547442,2.041645392699374,42,878.3115480065567,687.1393795279854,1565.4509275345422,191.17216847857128,0.7445547159298205
2025-12-05 12:00:00+00:00,228.260473053079,2102.457964021797,1874.1974909687187,1769.0987329390568,104.72385237386804,0.04981020033025608,105.0987580296619,-56.03535182674341,161.1341098564053,38.2705051373143,-101.22554556363069,139.49605070094492,-38.86965375247682,2.041645392699374,42,878.1885232789882,687.0487867493841,1565.2373100283723,191.13973652960408,0.7444797169852689
2025-12-05 13:00:00+00:00,228.260473053079,2105.375415868268,1877.1149428151894,1769.072025469472,103.8025960969264,0.0493036041527623,108.04291734571724,-60.81896319514844,168.86188054086568,38.2705051373143,-101.22554556363069,139.49605070094492,-38.89636122206092,2.041645392699374,42,873.4049119105832,679.3210160649239,1552.7259279755071,194.0838958456593,0.7375054901242658
2025-12-05 14:00:00+00:00,228.260473053079,2108.3037164403054,1880.0432433872268,1769.0598453508742,103.44830857080781,0.049067080688674033,110.98339803635255,-61.333468101653004,172.31686613800557,38.2705051373143,-101.22554556363069,139.49605070094492,-38.908541340659454,2.041645392699374,42,872.8904070040786,675.866030467784,1548.7564374718627,197.02437653629465,0.7345983528819123
2025-12-05 15:00:00+00:00,228.260473053079,2099.1221181395345,1870.8616450864552,1769.0314739708042,104.70064167288015,0.04987829948915836,101.83017111565098,-58.90059365960554,160.73076477525652,38.2705051373143,-101.22554556363069,139.49605070094492,-38.93691272072878,2.041645392699374,42,875.323281446126,687.452131830533,1562.775413276659,187.87114961559303,0.744489994065594
2025-12-05 16:00:00+00:00,228.260473053079,2100.986634454828,1872.7261614017493,1769.0314739708042,102.74938776312085,0.04890530290773727,103.6946874309451,-72.09310541901331,175.7877928499584,38.2705051373143,-101.22554556363069,139.49605070094492,-38.93691272072878,2.041645392699374,42,862.1307696867184,672.3951037558311,1534.5258734425495,189.7356659308873,0.7303834533153677
2025-12-05 17:00:00+00:00,228.260473053079,2105.1212509535444,1876.8607779004647,1768.964822082937,102.62927011611288,0.048752189485344606,107.8959558175276,-69.76596955425306,177.66192537178065,38.2705051373143,-101.22554556363069,139.49605070094492,-39.003564608596456,2.041645392699374,42,864.4579055514786,670.5209712340089,1534.9788767854875,193.93693431746965,0.7291641163615621
2025-12-05 18:00:00+00:00,228.260473053079,2109.0784569348393,1880.8179838817603,1768.902376437433,101.7150576054047,0.04822725170367961,111.91560744432726,-73.57509898917598,185.49070643350325,38.2705051373143,-101.22554556363069,139.49605070094492,-39.06601025410048,2.041645392699374,42,860.6487761165557,662.692190172286,1523.3409662888416,197.9565859442697,0.7222779983741049
2025-12-05 19:00:00+00:00,218.14788239437019,2107.927533743158,1889.7796513487876,1779.6834077976023,103.84148197697778,0.049262358555837535,110.0962435511854,-64.18287387059748,174.27911742178287,39.01956664678989,-105.33265320595757,144.3522198527474,-39.10148805757754,2.08678839723725,41,870.6276765428688,684.0360392201968,1554.6637157630657,186.591637322672,0.7375318605010901
2025-12-05 20:00:00+00:00,218.14788239437019,2109.4631969895445,1891.3153145951746,1779.5866117255864,103.27957464517587,0.048960121604666125,111.72870286958825,-67.1590679741716,178.88777084375985,39.01956664678989,-105.33265320595757,144.3522198527474,-39.198284129593425,2.08678839723725,41,867.6514824392948,679.4273857982201,1547.078868237515,188.22409664107465,0.7333993171558437
2025-12-05 21:00:00+00:00,218.14788239437019,2106.0010449380306,1887.853162543661,1779.5130875776865,103.49253114019842,0.04914172829541198,108.34007496597442,-68.06574388032686,176.4058188463013,39.01956664678989,-105.33265320595757,144.3522198527474,-39.271808277493555,2.08678839723725,41,866.7448065331395,681.9093377956787,1548.6541443288181,184.83546873746081,0.7353529800239902
2025-12-05 22:00:00+00:00,218.14788239437019,2101.821892433901,1883.6740100395318,1779.4453715943941,104.12006098788771,0.04953800384452039,104.22863844513758,-66.5902590006393,170.81889744577688,39.01956664678989,-105.33265320595757,144.3522198527474,-39.33952426078594,2.08678839723725,41,868.220291412827,687.4962591962029,1555.71655060903,180.7240322166241,0.7401752528172197
2025-12-05 23:00:00+00:00,218.14788239437019,2101.636095626605,1883.4882132322334,1779.389295674257,104.15186672006556,0.04955751708718753,104.09891755797643,-66.37957482002626,170.4784923780027,39.01956664678989,-105.33265320595757,144.3522198527474,-39.39560018092199,2.08678839723725,41,868.43097559344,687.8366642639771,1556.2676398574172,180.59431132946293,0.7405029077564518
2025-12-06 00:00:00+00:00,218.14788239437019,2102.876642170532,1884.7287597761615,1779.3406409764932,104.12792646430835,0.04951689717606561,105.3881187996683,-65.57118717252446,170.95930597219277,39.01956664678989,-105.33265320595757,144.3522198527474,-39.444254878686614,2.08678839723725,41,869.2393632409419,687.3558506697871,1556.595213910729,181.88351257115482,0.7402218383595026
2025-12-06 01:00:00+00:00,218.14788239437019,2100.7363531541578,1882.5884707597872,1779.2850587907276,104.28930716185502,0.04964416739171933,103.3034119690597,-65.99835225048083,169.30176421954053,39.01956664678989,-105.33265320595757,144.3522198527474,-39.49983706445188,2.08678839723725,41,868.8121981629856,689.0133924224392,1557.8255905854248,179.7988057405464,0.7415616853806629
2025-12-06 02:00:00+00:00,218.14788239437019,2101.317628702119,1883.1697463077485,1779.1890238521626,104.29018166579549,0.04963085077728607,103.98072245558583,-65.5088127101238,169.48953516570964,39.01956664678989,-105.33265320595757,144.3522198527474,-39.595872003017575,2.08678839723725,41,869.3017377033425,688.8256214762703,1558.1273591796128,180.47611622707223,0.7415001606120784
2025-12-06 03:00:00+00:00,218.14788239437019,2103.011646051177,1884.8637636568074,1779.1017861120888,104.53142874063437,0.04970558719297295,105.76197754471862,-62.49173148027312,168.25370902499174,39.01956664678989,-105.33265320595757,144.3522198527474,-39.68310974309125,2.08678839723725,41,872.3188189331931,690.061447616988,1562.3802665501812,182.2573713162052,0.7429251613912177
2025-12-06 04:00:00+00:00,218.14788239437019,2106.4765738102196,1888.3286914158489,1779.0457675039308,104.11999106859479,0.04942850652274823,109.28292391191793,-62.84481692253898,172.12774083445692,39.01956664678989,-105.33265320595757,144.3522198527474,-39.739128351248475,2.08678839723725,41,871.9657334909276,686.1874158075228,1558.1531492984504,185.7783176834048,0.7396964052061802
2025-12-06 05:00:00+00:00,218.14788239437019,2111.082972877161,1892.9350904827913,1779.0038956268163,103.70029584145053,0.0491218474942835,113.93119485597501,-62.52339191870254,176.45458677467755,39.01956664678989,-105.33265320595757,144.3522198527474,-39.78100022836415,2.08678839723725,41,872.2871584947641,681.8605698673022,1554.1477283620661,190.4265886274619,0.7361850520938754
2025-12-06 06:00:00+00:00,218.14788239437019,2110.4899674909725,1892.3420850966027,1778.9486865861584,103.81515949089719,0.049190074859401696,113.39339851044429,-62.170822772995535,175.56422128343982,39.01956664678989,-105.33265320595757,144.3522198527474,-39.836209269022085,2.08678839723725,41,872.6397276404708,682.75093535854,1555.3906629990108,189.88879228193082,0.7369808371314439
2025-12-06 07:00:00+00:00,218.14788239437019,2107.743698575811,1889.59581618144,1778.8775884776894,103.98125518987155,0.04933296930747843,110.71822770375049,-63.025809768770515,173.744037472521,39.01956664678989,-105.33265320595757,144.3522198527474,-39.90730737749006,2.08678839723725,41,871.784740644696,684.5711191694588,1556.3558598141549,187.21362147523712,0.7383990097400243
2025-12-06 08:00:00+00:00,218.14788239437019,2105.7056895743153,1887.5578071799446,1778.8025369310897,103.70308843312293,0.049248614821422315,108.75527024885483,-66.53672139447019,175.29199164332502,39.01956664678989,-105.33265320595757,144.3522198527474,-39.98235892408975,2.08678839723725,41,868.2738290189961,683.0231649986547,1551.2969940176508,185.25066402034145,0.736711213584296
2025-12-06 09:00:00+00:00,218.14788239437019,2107.6376568605324,1889.4897744661625,1778.6926602627568,104.0545811897096,0.0493702420105294,110.79711420340564,-62.52967942351961,173.32679362692525,39.01956664678989,-105.33265320595757,144.3522198527474,-40.09223559242317,2.08678839723725,41,872.280870989947,684.9883630150545,1557.2692340050014,187.2925079748925,0.7388695248141743
2025-12-06 10:00:00+00:00,218.14788239437019,2111.8803780990193,1893.7324957046492,1778.57734851415,103.74901737777282,0.04912637024979658,115.15514719049929,-61.74364409919795,176.89879128969724,39.01956664678989,-105.33265320595757,144.3522198527474,-40.207547341030384,2.08678839723725,41,873.0669063142683,681.4163653522827,1554.483271666551,191.6505409619856,0.736065966513595
2025-12-06 11:00:00+00:00,218.14788239437019,2109.662231176304,1891.5143487819334,1778.4934356788008,104.1243498758564,0.04935593401499102,113.0209131031326,-60.519326618885216,173.54023972201782,39.01956664678989,-105.33265320595757,144.3522198527474,-40.29146017637887,2.08678839723725,41,874.2912237945811,684.7749169199619,1559.066140714543,189.5163068746192,0.7390122066342535
2025-12-06 12:00:00+00:00,218.14788239437019,2110.928565189889,1892.7806827955187,1778.397859485657,103.94043781188435,0.049239201897168114,114.38282330986189,-60.93260550707654,175.31542881693844,39.01956664678989,-105.33265320595757,144.3522198527474,-40.387036369522896,2.08678839723725,41,873.8779449063898,682.9997278250414,1556.8776727314312,190.87821708134834,0.7375321450498169
2025-12-06 13:00:00+00:00,218.14788239437019,2110.0994787154214,1891.9515963210513,1778.3266531106735,104.17187406242104,0.04936822889783301,113.6249432103777,-59.854388448707475,173.47933165908518,39.01956664678989,-105.33265320595757,144.3522198527474,-40.458242744506094,2.08678839723725,41,874.9561619647592,684.8358249828947,1559.7919869476539,190.1203369818645,0.7392030578090177
2025-12-06 14:00:00+00:00,218.14788239437019,2109.2268744143835,1891.0789920200123,1778.2501755162127,104.60168504725456,0.049592429489737425,112.82881650379964,-57.13354254177149,169.96235904557113,39.01956664678989,-105.33265320595757,144.3522198527474,-40.534720338966636,2.08678839723725,41,877.677007871695,688.3527975964084,1566.0298054681034,189.32421027528653,0.7424662678370737
2025-12-06 15:00:00+00:00,218.14788239437019,2109.3747715676514,1891.226889173281,1778.1825130912628,104.30554385815549,0.049448559480322875,113.04437608201819,-59.303055607827346,172.34743168984554,39.01956664678989,-105.33265320595757,144.3522198527474,-40.60238276391728,2.08678839723725,41,875.5074948056389,685.9677249521344,1561.4752197577732,189.53976985350448,0.7402549991613446
2025-12-06 16:00:00+00:00,218.14788239437019,2107.0127970484823,1888.8649146541122,1778.1045935868729,104.46028483643556,0.04957743255416589,110.76032106723937,-59.77053074580156,170.53085181304093,39.01956664678989,-105.33265320595757,144.3522198527474,-40.68030226830681,2.08678839723725,41,875.0400196676649,687.7843048289388,1562.8243244966038,187.25571483872602,0.7417251222611551
2025-12-06 17:00:00+00:00,218.14788239437019,2101.7006907037726,1883.5528083094023,1778.0350043709195,104.97182806638213,0.04994613577979622,105.51780393848271,-59.91703957446428,165.434843512947,39.01956664678989,-105.33265320595757,144.3522198527474,-40.74989148425996,2.08678839723725,41,874.8935108390023,692.8803131290325,1567.7738239680348,182.01319770996975,0.7459548502327666
2025-12-06 18:00:00+00:00,218.14788239437019,2099.8532957819784,1881.7054133876077,1777.9746145350662,105.09288294987704,0.05004772626782043,103.73079885254162,-60.49144257711652,164.22224142965814,39.01956664678989,-105.33265320595757,144.3522198527474,-40.810281320113624,2.08678839723725,41,874.31910783635,694.0929152123216,1568.4120230486715,180.22619262402839,0.7469150469697932
2025-12-06 19:00:00+00:00,218.11787458197415,2105.4258367770376,1887.307962195063,1781.016377832172,105.59268741724618,0.05015265110400958,106.29158436289089,-58.037776643782564,164.32936100667345,42.13371317219975,-109.25707051070022,151.39078368289992,-40.864739763940065,2.1347209941107974,41,876.4972061708097,696.7815001580711,1573.2787063288808,179.71570601273856,0.7472496436812224
2025-12-06 20:00:00+00:00,218.11787458197415,2106.0422795178547,1887.9244049358806,1780.9423315167098,105.7119349157288,0.050194592930931044,106.98207341917086,-56.59874119816762,163.5808146173385,42.13371317219975,-109.25707051070022,151.39078368289992,-40.93878607940288,2.1347209941107974,41,877.9362416164248,697.5300465474061,1575.466288163831,180.40619506901874,0.7480696391928605
2025-12-06 21:00:00+00:00,218.11787458197415,2105.743238503631,1887.6253639216566,1780.854323435911,105.73956229544581,0.0502148411838595,106.77104048574549,-56.65607418577596,163.42711467152145,42.13371317219975,-109.25707051070022,151.39078368289992,-41.026794160201064,2.1347209941107974,41,877.8789086288164,697.6837464932229,1575.5626551220394,180.19516213559348,0.7482216380006781
2025-12-06 22:00:00+00:00,218.11787458197415,2106.8807725059214,1888.7628979239464,1780.7934989104967,105.4414025462599,0.05004621235441245,107.96939901344959,-57.9159085779863,165.8853075914359,42.13371317219975,-109.25707051070022,151.39078368289992,-41.0876186856149,2.1347209941107974,41,876.619074236606,695.2255535733087,1571.8446278099148,181.3935206632973,0.7460529557827634
2025-12-06 23:00:00+00:00,218.11787458197415,2104.9935532742666,1886.8756786922931,1780.746616951475,105.47626980654695,0.050107645053107726,106.129061740818,-58.84805536416496,164.97711710498297,42.13371317219975,-109.25707051070022,151.39078368289992,-41.134500644637185,2.1347209941107974,41,875.6869274504273,696.1337440597615,1571.8206715101887,179.55318339066582,0.7467104443456655
2025-12-07 00:00:00+00:00,218.11787458197415,2103.6929366684903,1885.5750620865151,1780.6786884189942,105.74323430962963,0.05026552709593146,104.89637366752106,-57.70892819971229,162.60530186723335,42.13371317219975,-109.25707051070022,151.39078368289992,-41.202429177117466,2.1347209941107974,41,876.8260546148801,698.5055592975111,1575.3316139123913,178.32049531736902,0.7488410435066453
2025-12-07 01:00:00+00:00,218.11787458197415,2108.3976686835467,1890.2797941015729,1780.6251555497727,105.23407013021139,0.04991186989687673,109.6546385518003,-57.98569290523475,167.64033145703505,42.13371317219975,-109.25707051070022,151.39078368289992,-41.25596204633987,2.1347209941107974,41,876.5492899093576,693.4705297077094,1570.019819617067,183.07876020164827,0.7446507093689612
2025-12-07 02:00:00+00:00,218.11787458197415,2109.6116502315226,1891.4937756495478,1780.5734496488337,105.48231578076503,0.05000082160581011,110.92032600071418,-55.07478424421818,165.99511024493236,42.13371317219975,-109.25707051070022,151.39078368289992,-41.30766794727826,2.1347209941107974,41,879.4601985703741,695.1157509198121,1574.5759494901863,184.34444765056207,0.7463818989231417
2025-12-07 03:00:00+00:00,218.11787458197415,2108.3915630083807,1890.273688426407,1780.4917103053724,105.73317821331311,0.0501487390048396,109.78197812103464,-53.86255205054347,163.6445301715781,42.13371317219975,-109.25707051070022,151.39078368289992,-41.389407290740074,2.1347209941107974,41,880.672430764049,697.466330993166,1578.138761757215,183.20609977088293,0.7485036410909514
2025-12-07 04:00:00+00:00,218.11787458197415,2108.8618569673195,1890.7439823853445,1780.424322074335,105.38687663875059,0.04997334286765648,110.31966031100957,-56.08054875002945,166.40020906103902,42.13371317219975,-109.25707051070022,151.39078368289992,-41.456795521776435,2.1347209941107974,41,878.4544340645627,694.7106521037053,1573.165086168268,183.7437819608574,0.7459782540856336
2025-12-07 05:00:00+00:00,218.11787458197415,2108.874393684744,1890.7565191027693,1780.350899300833,105.31606791430279,0.04993946923993355,110.4056198019363,-56.58656644693824,166.99218624887453,42.13371317219975,-109.25707051070022,151.39078368289992,-41.53021829527909,2.1347209941107974,41,877.9484163676541,694.1186749158699,1572.067091283524,183.82974145178423,0.7454531649638554
2025-12-07 06:00:00+00:00,218.11787458197415,2107.9396016548,1889.821727072825,1780.2365153051965,105.4697065955491,0.05003450123179621,109.58521176762864,-56.00658017795385,165.5917919455825,42.13371317219975,-109.25707051070022,151.39078368289992,-41.64460229091559,2.1347209941107974,41,878.5284026366386,695.5190692191619,1574.0474718558005,183.00933341747668,0.7467232318326972
2025-12-07 07:00:00+00:00,218.11787458197415,2110.81303961289,1892.695165030915,1780.135567836987,104.77724179323835,0.04963833358375209,112.55959719392791,-58.979735489230016,171.53933268315794,42.13371317219975,-109.25707051070022,151.39078368289992,-41.74554975912484,2.1347209941107974,41,875.5552473253623,689.5715284815863,1565.1267758069484,185.98371884377605,0.7414805321147642
2025-12-07 08:00:00+00:00,218.11787458197415,2109.752795360055,1891.6349207780816,1780.0683572287783,104.82709095938407,0.04968690701106242,111.56656354930318,-59.35817931691234,170.92474286621552,42.13371317219975,-109.25707051070022,151.39078368289992,-41.81276036733386,2.1347209941107974,41,875.17680349768,690.1861182985289,1565.3629217962089,184.99068519915113,0.7419650895777391
2025-12-07 09:00:00+00:00,218.11787458197415,2109.0760780209,1890.9582034389261,1780.000750943981,104.42900182134872,0.04951409904537066,110.95745249494502,-62.563129598562,173.52058209350702,42.13371317219975,-109.25707051070022,151.39078368289992,-41.880366652131336,2.1347209941107974,41,871.9718532160302,687.5902790712374,1559.5621322872676,184.3815741447928,0.7394527625341608
2025-12-07 10:00:00+00:00,218.11787458197415,2108.7902245204036,1890.6723499384298,1779.9223185879057,104.60650543147891,0.049604984040206884,110.75003135052398,-61.36965535685832,172.1196867073823,42.13371317219975,-109.25707051070022,151.39078368289992,-41.95879900820669,2.1347209941107974,41,873.165327457734,688.991174457362,1562.156501915096,184.17415300037192,0.7407832622471365
2025-12-07 11:00:00+00:00,218.11787458197415,2110.109385993331,1891.9915114113571,1779.8325095165796,104.42513200325361,0.04948801834464881,112.15900189477756,-61.668365845307044,173.8273677400846,42.13371317219975,-109.25707051070022,151.39078368289992,-42.04860807953264,2.1347209941107974,41,872.8666169692854,687.2834934246599,1560.1501103939454,185.58312354462544,0.7393693050938716
2025-12-07 12:00:00+00:00,218.11787458197415,2105.6212511431954,1887.5033765612206,1779.7604830858072,105.22883289229462,0.04997519512835616,107.74289347541351,-58.87625567015381,166.61914914556732,42.13371317219975,-109.25707051070022,151.39078368289992,-42.120634510304555,2.1347209941107974,41,875.6587271444388,694.491712019177,1570.1504391636158,181.16701512526174,0.7456946202034868
2025-12-07 13:00:00+00:00,218.11787458197415,2104.302773278722,1886.1848986967484,1779.7039341528118,104.84691107859892,0.04982501207049999,106.48096454393664,-62.70866745562537,169.189631999562,42.13371317219975,-109.25707051070022,151.39078368289992,-42.17718344330039,2.1347209941107974,41,871.8263153589668,691.9212291651826,1563.7475445241494,179.9050861937842,0.7431190817125943
2025-12-07 14:00:00+00:00,218.11787458197415,2100.7766238425224,1882.6587492605483,1779.639776355506,103.86969522977687,0.04944347440414165,103.0189729050423,-72.59289414583033,175.61186705087263,42.13371317219975,-109.25707051070022,151.39078368289992,-42.241341240605635,2.1347209941107974,41,861.942088668762,685.4989941138716,1547.4410827826337,176.44309455489042,0.736604294440508
2025-12-07 15:00:00+00:00,218.11787458197415,2102.794838418278,1884.6769638363044,1779.5377917678736,105.38266568051027,0.050115524232396874,105.1391720684307,-59.542996368683426,164.68216843711411,42.13371317219975,-109.25707051070022,151.39078368289992,-42.343325828238605,2.1347209941107974,41,874.991986445909,696.4286927276304,1571.4206791735394,178.5632937182786,0.7473009969700906
2025-12-07 16:00:00+00:00,218.11787458197415,2113.5797626131175,1895.461888031144,1779.468329511295,104.5861100385932,0.049482925550578,115.99355851984912,-57.21476520563154,173.20832372548065,42.13371317219975,-109.25707051070022,151.39078368289992,-42.41278808481746,2.1347209941107974,41,877.3202176089608,687.9025374392637,1565.2227550482244,189.41768016969706,0.7405553283274563
2025-12-07 17:00:00+00:00,218.11787458197415,2110.696383214137,1892.5785086321625,1779.4285026977102,106.20990328130254,0.050319839521195224,113.15000593445225,-47.05027687369685,160.2002828081491,42.13371317219975,-109.25707051070022,151.39078368289992,-42.45261489840176,2.1347209941107974,41,887.4847059408953,700.9105783565954,1588.3952842974907,186.57412758429996,0.7525456038725504
2025-12-07 18:00:00+00:00,218.11787458197415,2113.070377287804,1894.952502705831,1779.3868999716817,106.31217636576955,0.05031170637213927,115.56560273414918,-44.27948569845903,159.8450884326082,42.13371317219975,-109.25707051070022,151.39078368289992,-42.494217624430505,2.1347209941107974,41,890.2554971161333,701.2657727321364,1591.5212698482696,188.98972438399687,0.7531794903542398
2025-12-07 19:00:00+00:00,213.41805859070718,2111.3606930184324,1897.942634427725,1785.0586829074164,108.24943529914643,0.051269987007474045,112.88395152030843,-40.978096437293445,153.86204795760187,43.20524613073387,-112.77098231302188,155.9762284437557,-42.54582360381836,2.182681028789142,40,894.6044077745377,711.5240804059632,1606.1284881805009,183.08032736857444,0.7607077717660623
2025-12-07 20:00:00+00:00,213.41805859070718,2111.9597304445997,1898.5416718538925,1784.987867797791,108.21494018913502,0.051239111536636225,113.55380405610137,-40.75751534592845,154.31131940202982,43.20524613073387,-112.77098231302188,155.9762284437557,-42.6166387134437,2.182681028789142,40,894.8249888659028,711.0748089615353,1605.899797827438,183.75017990436754,0.7603837207110817
2025-12-07 21:00:00+00:00,213.41805859070718,2122.9259421331594,1909.5078835424526,1784.9037920093945,105.86080689554727,0.049865520409617385,124.60409153305827,-50.26533554808233,174.8694270811406,43.20524613073387,-112.77098231302188,155.9762284437557,-42.70071450184008,2.182681028789142,40,885.3171686637488,690.5167012824245,1575.8338699461733,194.80046738132432,0.7422933785258393
2025-12-07 22:00:00+00:00,213.41805859070718,2123.098897738902,1909.6808391481954,1784.82185917141,105.12085770550152,0.04951293499207932,124.85897997678532,-55.82617464300924,180.68515461979456,43.20524613073387,-112.77098231302188,155.9762284437557,-42.7826473398248,2.182681028789142,40,879.7563295688218,684.7009737437703,1564.457303312592,195.0553558250515,0.7368744362209115
2025-12-07 23:00:00+00:00,213.41805859070718,2127.769756790832,1914.351698200125,1784.7075520559927,105.32876971166172,0.049501958271331865,129.64414614413232,-50.549073199568774,180.1932193437011,43.20524613073387,-112.77098231302188,155.9762284437557,-42.896954455242174,2.182681028789142,40,885.0334310122624,685.1929090198638,1570.2263400321262,199.84052199239864,0.7379681636233001
2025-12-08 00:00:00+00:00,213.41805859070718,2128.918013001775,1915.4999544110678,1784.6078148067936,105.24898973643838,0.04943778440205749,130.89213960427423,-50.30162946953511,181.19376907380934,43.20524613073387,-112.77098231302188,155.9762284437557,-42.99669170444115,2.182681028789142,40,885.2808747422961,684.1923592897557,1569.4732340320518,201.08851545254038,0.7372163814890618
2025-12-08 01:00:00+00:00,213.41805859070718,2128.5193856363285,1915.1013270456217,1784.5124783576339,105.93156674659555,0.049767724673518504,130.5888486879879,-45.20229115741416,175.79113984540206,43.20524613073387,-112.77098231302188,155.9762284437557,-43.09202815360096,2.182681028789142,40,890.380213054417,689.594988518163,1579.9752015725799,200.78522453625408,0.7422883776556447
2025-12-08 02:00:00+00:00,213.41805859070718,2127.5575349471414,1914.1394763564342,1784.430937599055,106.34857229329639,0.049986226246021864,129.7085387573793,-42.65635446865306,172.36489322603236,43.20524613073387,-112.77098231302188,155.9762284437557,-43.173568912179725,2.182681028789142,40,892.926149743178,693.0212351375326,1585.9473848807106,199.90491460564544,0.7454310207033311
2025-12-08 03:00:00+00:00,213.41805859070718,2122.0826827516194,1908.6646241609126,1784.3631984450217,106.72303941897226,0.05029164993731007,124.30142571589087,-43.98085522682204,168.2822809427129,43.20524613073387,-112.77098231302188,155.9762284437557,-43.241308066213186,2.182681028789142,40,891.6016489850092,697.1038474208518,1588.7054964058611,194.49780156415738,0.7486539093499649
