time,signal_date,symbol,side,prediction,price,notional
2025-10-30 00:00:00+00:00,2025-10-30,ETHFI,-1,0.1802729247951833,0.97089,10.0
2025-10-30 00:00:00+00:00,2025-10-30,GAS,1,0.8761883486851378,2.5852,10.0
2025-10-30 00:00:00+00:00,2025-10-30,LTC,1,0.8769184497433783,98.512,10.0
2025-10-30 00:00:00+00:00,2025-10-30,SNX,-1,0.067361662117707,1.1127,10.0
2025-10-30 00:00:00+00:00,2025-10-30,SOL,1,0.8522119442584953,193.98,10.0
2025-10-30 00:00:00+00:00,2025-10-30,TST,-1,0.1246443812168582,0.018813,10.0
2025-10-31 00:00:00+00:00,2025-10-31,BNB,1,0.8868435080489634,1078.4,10.0
2025-10-31 00:00:00+00:00,2025-10-31,BTC,1,0.9208146081896712,108361.0,10.0
2025-10-31 00:00:00+00:00,2025-10-31,SNX,-1,0.0590041508556303,1.0084,10.0
2025-10-31 00:00:00+00:00,2025-10-31,SOL,1,0.8778801434313566,184.62,10.0
2025-10-31 00:00:00+00:00,2025-10-31,TST,-1,0.1375877477768866,0.017258,10.0
2025-10-31 00:00:00+00:00,2025-10-31,YGG,-1,0.1039771232602091,0.11937,10.0
2025-11-01 00:00:00+00:00,2025-11-01,0G,-1,0.1232850020115369,1.0863,10.0
2025-11-01 00:00:00+00:00,2025-11-01,BTC,1,0.951320578154985,109587.0,10.0
2025-11-01 00:00:00+00:00,2025-11-01,SNX,-1,0.0692508928645466,1.001,10.0
2025-11-01 00:00:00+00:00,2025-11-01,SOL,1,0.9383863614226882,187.18,10.0
2025-11-01 00:00:00+00:00,2025-11-01,XRP,1,0.9290952346701148,2.5083,10.0
2025-11-01 00:00:00+00:00,2025-11-01,ZK,-1,0.1272410481537055,0.028886,10.0
2025-11-02 00:00:00+00:00,2025-11-02,BCH,1,0.9023281547028436,553.67,10.0
2025-11-02 00:00:00+00:00,2025-11-02,BTC,1,0.9131771464304728,110120.0,10.0
2025-11-02 00:00:00+00:00,2025-11-02,EIGEN,-1,0.1221377198622292,0.8905,10.0
2025-11-02 00:00:00+00:00,2025-11-02,ETC,1,0.9024388146669604,16.335,10.0
2025-11-02 00:00:00+00:00,2025-11-02,MAVIA,-1,0.0735691945401623,0.10338,10.0
2025-11-02 00:00:00+00:00,2025-11-02,SNX,-1,0.070816792780132,1.0056,10.0
2025-11-03 00:00:00+00:00,2025-11-03,AI16Z,-1,0.1477860843765677,0.08125,10.0
2025-11-03 00:00:00+00:00,2025-11-03,BTC,1,0.9732135026966644,110528.0,10.0
2025-11-03 00:00:00+00:00,2025-11-03,ETH,1,0.937899128461882,3904.6,10.0
2025-11-03 00:00:00+00:00,2025-11-03,TST,-1,0.1453420466932924,0.017786,10.0
2025-11-03 00:00:00+00:00,2025-11-03,XRP,1,0.9320990428972254,2.525,10.0
2025-11-03 00:00:00+00:00,2025-11-03,ZEREBRO,-1,0.1535218402247232,0.042455,10.0
2025-11-04 00:00:00+00:00,2025-11-04,BNB,1,0.9053770880195494,992.7,10.0
2025-11-04 00:00:00+00:00,2025-11-04,BTC,1,0.978148046655934,106528.0,10.0
2025-11-04 00:00:00+00:00,2025-11-04,ETH,1,0.9004292730130149,3602.4,10.0
2025-11-04 00:00:00+00:00,2025-11-04,MINA,-1,0.1279572159462223,0.1154,10.0
2025-11-04 00:00:00+00:00,2025-11-04,SNX,-1,0.0834792099990696,0.9003,10.0
2025-11-04 00:00:00+00:00,2025-11-04,ZK,-1,0.0823977216052249,0.052569,10.0
2025-11-05 00:00:00+00:00,2025-11-05,AI16Z,-1,0.1398771692101116,0.05693,10.0
2025-11-05 00:00:00+00:00,2025-11-05,BTC,1,0.8757475767986981,101462.0,10.0
2025-11-05 00:00:00+00:00,2025-11-05,MAVIA,-1,0.1751403282941406,0.07877,10.0
2025-11-05 00:00:00+00:00,2025-11-05,POL,1,0.8573854842410599,0.1624,10.0
2025-11-05 00:00:00+00:00,2025-11-05,TRX,1,0.9378039076770548,0.28537,10.0
2025-11-05 00:00:00+00:00,2025-11-05,YGG,-1,0.1534563773543286,0.10076,10.0
2025-11-06 00:00:00+00:00,2025-11-06,BTC,1,0.9589260308798068,103925.0,10.0
2025-11-06 00:00:00+00:00,2025-11-06,DYM,-1,0.1415841392952931,0.08172,10.0
2025-11-06 00:00:00+00:00,2025-11-06,MAVIA,-1,0.0639259626526591,0.10452,10.0
2025-11-06 00:00:00+00:00,2025-11-06,SOL,1,0.9016999788442996,162.28,10.0
2025-11-06 00:00:00+00:00,2025-11-06,XRP,1,0.938906753051537,2.3423,10.0
2025-11-06 00:00:00+00:00,2025-11-06,ZEN,-1,0.1152077543600296,18.909,10.0
2025-11-07 00:00:00+00:00,2025-11-07,BTC,1,0.9110266714405376,101312.0,10.0
2025-11-07 00:00:00+00:00,2025-11-07,DYM,-1,0.1453877623098947,0.08405,10.0
2025-11-07 00:00:00+00:00,2025-11-07,ETC,1,0.8536536187343572,14.556,10.0
2025-11-07 00:00:00+00:00,2025-11-07,TST,-1,0.0982038563885783,0.017503,10.0
2025-11-07 00:00:00+00:00,2025-11-07,XRP,1,0.8313015173311598,2.2116,10.0
2025-11-07 00:00:00+00:00,2025-11-07,ZK,-1,0.0741195982475428,0.0695,10.0
2025-11-08 00:00:00+00:00,2025-11-08,BCH,1,0.8761161225802614,512.8,10.0
2025-11-08 00:00:00+00:00,2025-11-08,BTC,1,0.914785847045638,103301.0,10.0
2025-11-08 00:00:00+00:00,2025-11-08,DYM,-1,0.1192457896178248,0.1021,10.0
2025-11-08 00:00:00+00:00,2025-11-08,MAVIA,-1,0.1515641635685019,0.09348,10.0
2025-11-08 00:00:00+00:00,2025-11-08,XRP,1,0.8731682705088237,2.3153,10.0
2025-11-08 00:00:00+00:00,2025-11-08,ZK,-1,0.0671295256863959,0.062573,10.0
2025-11-09 00:00:00+00:00,2025-11-09,BTC,1,0.8956681020577166,102269.0,10.0
2025-11-09 00:00:00+00:00,2025-11-09,LTC,1,0.839260967535335,106.93,10.0
2025-11-09 00:00:00+00:00,2025-11-09,POLYX,1,0.8384211570591069,0.078264,10.0
2025-11-09 00:00:00+00:00,2025-11-09,ZEN,-1,0.1227017998041062,14.462,10.0
2025-11-09 00:00:00+00:00,2025-11-09,ZEREBRO,-1,0.1622787161595228,0.044289,10.0
2025-11-09 00:00:00+00:00,2025-11-09,ZK,-1,0.0975647736436844,0.056374,10.0
2025-11-10 00:00:00+00:00,2025-11-10,AR,-1,0.1385487620020108,5.7608,10.0
2025-11-10 00:00:00+00:00,2025-11-10,BTC,1,0.89686277585649,104748.0,10.0
2025-11-10 00:00:00+00:00,2025-11-10,MAVIA,-1,0.1119761809261355,0.09061,10.0
2025-11-10 00:00:00+00:00,2025-11-10,MINA,-1,0.0905539749097788,0.1568,10.0
