signal_date,symbol,prediction,side,daily_rank
2026-04-15,IP,0.1108470256959416,-1,6
2026-04-16,TRX,0.956624957372236,1,1
2026-04-16,BTC,0.9402853736931353,1,2
2026-04-16,BNB,0.9078582510187924,1,3
2026-04-16,NIL,0.0940089383184802,-1,4
2026-04-16,SUPER,0.095742850220198,-1,5
2026-04-16,JTO,0.1230717607340936,-1,6
2026-04-17,TRX,0.9455021255528608,1,1
2026-04-17,BTC,0.9329365014694444,1,2
2026-04-17,BNB,0.910806265687773,1,3
2026-04-17,SUPER,0.1078150216338654,-1,4
2026-04-17,IP,0.1186697268454142,-1,5
2026-04-17,NIL,0.1245733146130649,-1,6
2026-04-18,TRX,0.9536421076604996,1,1
2026-04-18,BTC,0.9422377427228024,1,2
2026-04-18,ETH,0.9155405058999694,1,3
2026-04-18,IP,0.0827318582206647,-1,4
2026-04-18,NIL,0.1204533968185092,-1,5
2026-04-18,SUPER,0.1209313485186955,-1,6
2026-04-19,TRX,0.9626613397359772,1,1
2026-04-19,LTC,0.8934444855820926,1,2
2026-04-19,XRP,0.8841825626265407,1,3
2026-04-19,IP,0.0885909139021699,-1,4
2026-04-19,MERL,0.1131446671198448,-1,5
2026-04-19,JTO,0.1288230527518218,-1,6
2026-04-20,TRX,0.9330095426279033,1,1
2026-04-20,XRP,0.90652061972914,1,2
2026-04-20,BNB,0.9057895448251356,1,3
2026-04-20,IP,0.1054272441689222,-1,4
2026-04-20,PROVE,0.1468261331359,-1,5
2026-04-20,NIL,0.150827990755346,-1,6
2026-04-21,TRX,0.9396595997821386,1,1
2026-04-21,BTC,0.933024409188562,1,2
2026-04-21,BNB,0.9129083032079228,1,3
2026-04-21,IP,0.1097669604575215,-1,4
2026-04-21,BERA,0.1394835039870377,-1,5
2026-04-21,SAGA,0.1484749552461186,-1,6
2026-04-22,TRX,0.948529828494665,1,1
2026-04-22,BTC,0.9349249936864876,1,2
2026-04-22,BNB,0.9164513271843348,1,3
2026-04-22,IP,0.1055033654541951,-1,4
2026-04-22,SUPER,0.1265658975146376,-1,5
2026-04-22,NIL,0.1399770935770859,-1,6
2026-04-23,BTC,0.9403313236001948,1,1
2026-04-23,TRX,0.9377799975076466,1,2
2026-04-23,BNB,0.9213954103006218,1,3
2026-04-23,IP,0.1114879193061096,-1,4
2026-04-23,SAGA,0.1433488265321561,-1,5
2026-04-23,AVNT,0.1489655201770383,-1,6
2026-04-24,TRX,0.9487772583001176,1,1
2026-04-24,BNB,0.939753122440363,1,2
2026-04-24,BTC,0.9249008202584106,1,3
2026-04-24,IP,0.1324168227385772,-1,4
2026-04-24,XPL,0.1595961973684118,-1,5
2026-04-24,ZRO,0.160168252768851,-1,6
2026-04-25,TRX,0.9379040707138748,1,1
2026-04-25,BTC,0.9286578086015288,1,2
2026-04-25,BNB,0.9237186736365962,1,3
2026-04-25,IP,0.1280854700111697,-1,4
2026-04-25,XPL,0.1337252791183765,-1,5
2026-04-25,ZRO,0.1524764480556658,-1,6
2026-04-26,TRX,0.9425516476034644,1,1
2026-04-26,BTC,0.929566125382467,1,2
2026-04-26,BNB,0.9269385694594864,1,3
2026-04-26,IP,0.1141295209581755,-1,4
2026-04-26,XPL,0.129842828247299,-1,5
2026-04-26,ZRO,0.1380831148783818,-1,6
2026-04-27,BNB,0.9395148039639726,1,1
2026-04-27,BTC,0.919807577851712,1,2
2026-04-27,TRX,0.9086238707907022,1,3
2026-04-27,AVNT,0.1354293320242959,-1,4
2026-04-27,BIO,0.1437831031304444,-1,5
2026-04-27,ZRO,0.1739495371613959,-1,6
2026-04-28,TRX,0.9432328354499032,1,1
2026-04-28,BNB,0.9236180003066744,1,2
2026-04-28,BTC,0.9146135079556744,1,3
2026-04-28,BIO,0.1254598844852701,-1,4
2026-04-28,ZRO,0.1452187556897005,-1,5
2026-04-28,ORDI,0.1547775343735731,-1,6
2026-04-29,TRX,0.9423796594093484,1,1
2026-04-29,BNB,0.9186927421470223,1,2
2026-04-29,BTC,0.8938072950293526,1,3
2026-04-29,ORDI,0.1168621640814132,-1,4
2026-04-29,AVNT,0.1537987000720906,-1,5
2026-04-29,ZRO,0.1583032029072004,-1,6
2026-04-30,TRX,0.9404219057123148,1,1
2026-04-30,BNB,0.9144923707034132,1,2
2026-04-30,BTC,0.8958936719207046,1,3
2026-04-30,BIO,0.1254096129157728,-1,4
2026-04-30,ORDI,0.142307021571391,-1,5
2026-04-30,APE,0.1465520166728502,-1,6
2026-05-01,TRX,0.9279360066443084,1,1
2026-05-01,BNB,0.91410746194988,1,2
2026-05-01,BTC,0.889968498921015,1,3
2026-05-01,ORDI,0.1180947055094672,-1,4
2026-05-01,BIO,0.15087718258053,-1,5
2026-05-01,APE,0.1674322284980024,-1,6
2026-05-02,TRX,0.9160845108355726,1,1
2026-05-02,BNB,0.8965009661211428,1,2
2026-05-02,BTC,0.8886010433214406,1,3
2026-05-02,ORDI,0.1263597771739317,-1,4
2026-05-02,RESOLV,0.1563644203393745,-1,5
2026-05-02,BOME,0.1565617358687516,-1,6
2026-05-03,TRX,0.9202718402943312,1,1
2026-05-03,BNB,0.8991898323719929,1,2
2026-05-03,BTC,0.8799670097613199,1,3
2026-05-03,ORDI,0.1144555527265001,-1,4
2026-05-03,BIO,0.1191600797629401,-1,5
2026-05-03,RESOLV,0.1656574295615892,-1,6
2026-05-04,TRX,0.9153480112745976,1,1
2026-05-04,BNB,0.8955873434908194,1,2
2026-05-04,BTC,0.8712447555577214,1,3
2026-05-04,BIO,0.1087569304168011,-1,4
2026-05-04,ORDI,0.1195723248084146,-1,5
2026-05-04,APE,0.1385577758949635,-1,6
2026-05-05,BNB,0.901403872895582,1,1
2026-05-05,TRX,0.8970288315691735,1,2
2026-05-05,BTC,0.8711530563362185,1,3
2026-05-05,BIO,0.0894919390150667,-1,4
2026-05-05,ORDI,0.0943405403657626,-1,5
2026-05-05,APE,0.1646997678892545,-1,6
2026-05-06,TRX,0.9137656915353496,1,1
2026-05-06,BNB,0.9056314890401896,1,2
2026-05-06,LTC,0.8864938645119486,1,3
2026-05-06,BIO,0.0866384648929036,-1,4
2026-05-06,ORDI,0.1125478403777338,-1,5
2026-05-06,BOME,0.1663343222252405,-1,6
2026-05-07,TRX,0.9225104250137796,1,1
2026-05-07,BNB,0.8986953364905901,1,2
2026-05-07,BTC,0.8760273711056844,1,3
2026-05-07,BIO,0.100972722911963,-1,4
2026-05-07,ORDI,0.129050336324774,-1,5
2026-05-07,BOME,0.1462299495326439,-1,6
